Group 6
6
506.98
15

104,37,3,53,87,103
29.78889744907202,37.0,51.12310562561766,64.20586815591588,72.32897378153353,74.56504175903332

103,14,38,6,64,56,88,103
25.87689437438234,30.0,34.0,51.0,65.19803902718557,68.19803902718557,87.56735590403855,92.98156946641164

103,41,49,15,65,91,99,104
11.830951894845299,14.830951894845299,26.0,37.0,40.0,54.8309518948453,66.0670198723451,75.6725711478091

104,9,59,26,5,76,55,103
15.0,16.0,24.605551275463988,46.0,57.324555320336756,66.32455532033676,72.93010659580075,87.93010659580075

104,11,61,2,33,4,52,83,54,104
30.0,31.0,48.211102550927976,64.2938650812262,71.2938650812262,77.52993305872599,90.37879086052209,96.7930044228952,103.26514037789477,111.38824600351242

103,39,25,75,13,45,63,95,89,104
17.851627491557196,28.147257632544196,35.0,47.52996408614167,55.0,65.23606797749979,74.31883050779801,80.1472576325442,88.1472576325442,100.5324224396787

104,46,27,34,77,17,67,96,84,103
21.0,23.0,28.23606797749979,45.0,54.82842712474619,63.0,73.0,86.07106781186548,100.72792206135786,117.79898987322333

103,1,35,47,51,85,97,103
15.76393202250021,18.0,40.0,43.236067977499786,56.236067977499786,65.23606797749979,67.65028153987288,81.97483686020963

103,50,19,100,69,104
24.394448724536012,28.0,49.0,56.0,64.32455532033676,75.32455532033676

104,36,43,93,22,20,86,72,70,103
11.164910405333925,14.770461680797915,28.0,36.06225774829855,45.06225774829855,55.53439370329813,60.77046168079792,69.8415294926634,84.89140511378429,94.36354106878386

104,10,60,24,7,74,32,57,82,104
9.596875762567151,16.0,19.162277660168378,26.39834563766817,39.46941344953365,43.46941344953365,59.46941344953364,64.70548142703342,82.33562723976809,86.45873286538574

104,12,62,28,44,42,78,92,94,104
14.76393202250021,17.0,20.23606797749979,43.0,56.65685424949238,63.48528137423857,73.64755903440695,83.25311030987095,86.25311030987095,101.63827511700545

104,30,21,23,80,71,31,73,81,104
12.443273615295608,15.605551275463988,21.767828935632366,37.0,48.60555127546399,63.07768723046357,72.17670674405636,82.17670674405636,94.17670674405636,109.88491067655573

103,29,48,98,16,79,40,90,66,103
11.83772233983162,15.0,43.0,52.0,64.23606797749979,71.33508749109257,76.74930105346567,89.02941094274618,99.02941094274618,112.43116519373756

103,8,58,18,68,104
33.900980486407214,39.0,42.236067977499786,57.0,68.61577310586391,86.67803085416246
