Group 6
186
2076.10
42

415,149,41,188,81,74,10,274,388,281,210,349,241,418
55.1690481051547,61.0,64.0,73.23606797749979,77.39834563766817,88.63441361516796,96.84551616609593,107.1700714864327,121.41271217355198,127.79787698068648,137.41365008655038,140.64971806405018,149.25526933951417,161.37837496513183

416,94,61,261,23,180,174,294,374,130,330,380,223,417
60.0,65.0,72.82842712474618,84.30056307974577,89.42366870536344,95.65973668286323,113.46998635876989,117.46998635876987,132.3360551060884,134.57212308358817,142.04425903858774,145.04425903858774,158.28689972570703,176.7721810999456

416,66,135,46,15,73,136,335,273,336,266,155,215,246,355,418
24.189750324093346,32.0,43.242640687119284,64.72651484580973,79.0,83.0,94.47213595499957,99.63441361516796,103.46284073991416,111.46284073991416,115.29126786466034,126.89681914012434,138.3689550951239,164.72651484580973,172.72651484580973,180.80927737610796

412,37,156,163,120,363,237,320,356,416
33.98605716171066,36.22212513921045,63.76956760651333,70.76956760651333,84.0,93.12310562561765,99.22212513921045,112.60728994634495,116.76956760651333,119.00563558401312

412,191,170,391,195,167,395,367,370,417
38.204698400442666,41.810249675906654,54.0,64.81024967590665,78.0,94.0,103.07106781186548,109.19417343748313,120.02260056222933,133.02260056222934

418,19,127,159,327,359,219,417
36.93774225170145,45.0,58.3851648071345,68.98749007417713,78.0585578860426,90.22083554621099,95.34394117182865,101.75815473420174

415,9,99,102,302,299,39,209,20,239,220,418
28.394448724536012,32.0,46.8309518948453,58.993229555013684,70.2733394442942,76.43561710446258,90.55872273008023,100.55872273008023,113.7210003902486,142.95638445191997,147.07949007753763,157.17850959113042

418,175,76,276,375,416
56.87689437438234,61.0,69.41421356237309,81.65685424949238,92.48528137423857,104.31370849898475

416,82,128,129,329,328,282,414
58.0,60.0,64.23606797749979,77.30713578936526,91.96399003885765,105.41761408593135,108.41761408593135,113.41761408593135

416,49,89,249,289,93,17,4,217,197,22,222,204,397,293,416
29.0,36.0,50.15294643796591,55.98389833281121,59.98389833281121,61.3981118951843,71.0036631706483,73.23973114814808,80.71186710314767,97.93141156044054,100.93141156044054,113.4166929346791,127.02224421014311,130.02224421014313,133.85067133488928,139.85067133488928

412,194,71,118,189,86,389,318,286,394,90,271,290,417
