Group 6
26
508.46
14

103,36,46,96,2,9,52,59,23,86,73,103
8.76393202250021,11.0,16.162277660168378,21.39834563766817,31.0,43.0,53.89949493661167,59.13556291411145,64.54977647648455,67.54977647648455,85.79598772771988,95.8787502580181

103,17,45,95,67,103
2.819660112501051,14.0,26.0,33.61577310586391,46.08790906086349,54.91633618560968

103,12,20,16,66,62,70,103
1.0306747989822007,7.73887873148157,31.0,40.12310562561766,52.12310562561766,69.73887873148158,86.06343405181832,98.66898532728231

103,22,50,100,72,103
43.0,47.0,58.0,68.07106781186548,79.07106781186548,91.3172790631008

103,19,41,13,63,91,69,44,94,103
3.780455542707113,13.0,27.0,29.82842712474619,42.82842712474619,48.43397840021018,59.43397840021018,68.26240552495636,88.70271203386693,102.31848513973084

103,21,27,31,81,25,71,77,75,104
8.780455542707113,18.0,25.0,36.65685424949238,49.87639870678527,50.87639870678527,59.87639870678527,72.70735060163057,81.94341857913037,93.35763214150346

103,42,92,15,49,65,28,99,78,103
1.7639320225002102,4.0,20.071067811865476,37.0,51.0,65.0,74.41421356237309,93.31370849898477,96.14213562373095,103.55634918610404

103,39,40,4,30,6,37,80,90,56,89,54,87,103
6.876894374382339,11.0,22.0,50.0,55.236067977499786,65.39834563766817,72.10654957016754,78.4311048905043,89.66717286800409,99.90324084550387,107.90324084550387,118.02634647112154,125.26241444862133,138.3334822604868

103,35,85,14,24,3,64,53,74,103
1.8377223398316205,5.0,23.40175425099138,41.0,54.0,61.0,69.0,83.3851648071345,93.2135919318807,103.62780549425379

103,32,26,82,76,103
27.0,35.0,51.05538513813742,61.05538513813742,78.59938888345495,87.76166654362333

104,29,33,11,79,61,10,60,83,103
38.0,39.0,50.0,52.82842712474619,64.4442002306101,73.059973336474,77.47418689884711,86.94632285384668,99.10860051401505,118.16398565215246

103,48,98,7,57,5,18,55,68,103
7.169048105154699,13.0,18.0,28.0,41.0,54.16227766016838,64.39834563766817,74.81255920004126,80.28469515504085,88.28469515504085

103,38,8,43,93,58,88,104
20.237707748360513,24.709843703360093,45.0,60.0,71.295630140987,82.295630140987,92.7098437033601,99.12405726573319

103,34,47,1,84,97,51,104
14.585786437626904,16.0,34.87048159266775,42.0,48.70820393249937,53.87048159266775,62.87048159266775,65.69890871741394
