Group 6
58
467.27
13

106,38,7,6,88,42,33,57,56,83,92,107
21.394448724536012,25.0,29.0,36.41421356237309,42.242640687119284,56.07359258196459,62.07359258196459,74.17261209555737,82.25537462585558,94.37848025147325,102.98403152693724,116.23024277817257

107,43,44,94,93,27,77,16,5,66,55,107
17.76393202250021,20.0,28.0,32.236067977499786,36.650281539872886,48.89292222699217,58.128990204491956,63.36505818199175,74.19348530673793,85.42955328423773,96.6406558351657,104.46908295991189

106,28,48,78,98,106
11.801960972814431,22.0,33.82842712474619,47.82842712474619,53.064495102245985,68.16351461583876

107,49,14,99,10,19,60,69,64,106
15.76393202250021,18.0,35.0,43.41421356237309,45.41421356237309,52.41421356237309,72.45261837277839,77.68868635027818,84.75975416214365,107.40886480281716

106,39,24,13,8,63,58,74,89,107
36.763932022500214,39.0,51.236067977499786,60.236067977499786,62.47213595499958,75.24246556926859,80.24246556926859,91.07089269401477,98.77909662651415,101.01516460401393

106,1,20,51,18,68,70,21,71,107
18.0,21.0,40.0,52.8309518948453,57.8309518948453,63.8309518948453,73.2451654572184,80.48123343471818,88.48123343471818,110.82289749884451

107,36,86,46,22,96,41,91,72,106
8.0,13.0,24.0,57.0,64.3851648071345,75.7993783695076,88.96165602967598,106.17275858060395,111.40882655810374,113.40882655810374

107,47,97,23,31,30,80,81,73,106
5.9289321881345245,13.0,23.12310562561766,34.28538328578604,51.0,65.8309518948453,80.15550721518207,88.15550721518207,93.15550721518207,96.15550721518207

106,34,35,17,84,37,85,29,79,67,87,106
20.76393202250021,23.0,29.23606797749979,32.0,43.0,49.236067977499786,54.39834563766817,61.39834563766817,78.43994021646046,83.56304584207813,92.56304584207813,102.56304584207813

106,15,65,40,9,26,90,59,76,107
30.585786437626904,32.0,46.0,50.0,53.0,63.0,73.16227766016837,80.81913190966077,90.06534316089608,103.67089443636007

106,32,82,2,52,106
31.17157287525381,34.0,46.810249675906654,54.04631765340645,60.282385630906234,71.40549125652389

107,11,12,45,62,61,95,106
54.83772233983162,58.0,64.41421356237309,73.41421356237309,83.82842712474618,92.6593790195915,98.74214154988971,114.78373612868201

106,25,50,100,75,4,54,3,53,106
20.0,32.0,45.099019513592786,49.704570789056774,53.31012206452076,59.39288459481898,72.55516225498735,83.73550214248631,96.56645403733161,108.7287316975
