Group 6
31
534.13
12

106,3,4,16,53,54,1,66,35,85,24,74,51,106
11.34314575050762,17.0,31.0,43.47213595499958,47.47213595499958,52.47213595499958,62.68323850592756,65.09745206830065,74.09745206830065,85.22055769391832,93.22055769391832,102.05150958876361,112.213787248932,123.213787248932

107,41,2,44,91,42,94,92,39,52,89,106
5.614835192865496,11.0,20.0,34.324555320336756,42.39562313220223,53.39562313220223,62.39562313220223,69.55790079237062,82.96102502980347,95.56657630526745,110.5108482152666,119.5108482152666

106,23,73,49,40,36,99,90,86,106
6.151142198203896,16.0,25.602325267042627,30.838393244542416,45.54659717704179,62.617664988907265,71.67992273720581,82.67992273720581,89.38812666970519,105.0038997755691

107,18,8,68,22,58,34,72,84,106
27.76393202250021,30.0,42.0,56.64911064067352,66.64911064067351,69.06332420304662,80.18642982866427,82.60064339103738,94.83671136853715,111.89209650667456

107,33,83,26,76,47,12,97,7,62,57,106
16.0,18.0,34.15294643796591,43.567160000339,48.567160000339,57.0,76.8488578017961,83.8488578017961,93.25198203922895,106.30736717736637,122.37843498923185,136.02754562990538

106,38,13,21,71,50,88,63,100,106
19.038404810405293,21.274472787905083,41.0,50.0,64.0384048104053,67.2744727879051,72.2744727879051,74.68868635027818,88.01324167061495,103.4163659080478

106,31,81,45,95,27,32,77,82,106
7.295300089280374,19.0,22.0,40.0,47.60555127546399,56.72865690108165,61.964724878581436,78.04748740887966,91.65303868434364,102.65303868434364

106,37,5,6,87,56,55,107
22.837722339831622,26.0,40.0,47.41421356237309,61.45957457956035,72.45957457956035,91.67911903685324,101.67911903685324

106,19,69,20,43,10,93,60,70,107
2.394448724536011,6.0,19.47213595499958,35.0,37.236067977499786,45.47213595499958,52.47213595499958,54.47213595499958,62.47213595499958,67.30056307974576

107,46,96,29,11,79,61,107
50.83772233983162,54.0,74.0,76.23606797749979,78.23606797749979,88.23606797749979,99.06701987234509,115.13808768421056

106,28,78,9,48,17,98,67,59,106
12.1690481051547,18.0,33.211102550927976,41.0,54.0,74.04987562112089,83.87830274586707,85.87830274586707,98.53515699535946,111.96913812741606

106,15,25,14,65,30,64,75,80,106
16.0,23.0,37.12310562561766,43.28538328578604,56.4084889114037,60.82270247377679,74.8227024737768,88.00304236127575,90.23911033877553,100.23911033877553
