Group 6
55
471.80
13

107,2,10,60,52,106
28.273360299226525,33.273360299226525,48.0,64.06225774829855,74.27336029922652,83.27336029922652

106,20,70,21,43,93,71,106
16.29179606750063,23.0,39.06225774829855,59.0,64.82842712474618,71.82842712474618,81.04797158203908,92.11022933033763

106,30,17,67,23,27,28,73,78,77,80,106
12.39444872453601,16.0,23.0,31.23606797749979,40.236067977499786,53.639192214932635,61.80146987510102,75.9004893886938,78.9004893886938,86.72891651343998,93.85202213905765,107.9751277646753

107,9,46,34,25,75,59,84,18,68,96,106
9.0,13.0,22.0,29.0,38.60555127546399,46.41580095137064,50.658441638489926,55.130577593489505,64.29285525365789,74.41596087927554,85.41596087927554,100.4782186275741

106,24,12,74,62,6,56,106
4.0,8.0,29.0,40.08276253029822,42.08276253029822,52.688313805762206,71.39301371648183,82.1012176489812

107,8,36,37,35,87,58,86,85,107
31.0,36.0,41.099019513592786,54.0,58.82842712474619,73.2135919318807,77.62780549425379,87.04201905662688,101.28465974374618,112.28465974374618

107,38,42,14,88,64,92,106
32.87689437438234,37.0,46.236067977499786,54.236067977499786,71.29145311563721,76.45373077580558,80.45373077580558,94.52479858767106

107,47,19,32,45,15,82,65,95,11,97,69,61,106
25.76393202250021,28.0,41.61577310586391,55.73887873148157,72.2828824767991,79.2828824767991,86.51895045429889,87.93316401667198,91.16923199417178,92.16923199417178,95.58344555654487,103.58344555654487,118.48294049315653,128.48294049315655

106,31,81,44,48,22,72,98,94,106
23.928932188134524,31.0,43.0,52.0,62.16227766016838,76.2450401904666,94.30729793876515,95.30729793876515,103.3695556870637,109.78376924943679

106,7,57,3,5,29,53,55,79,107
29.0,31.0,40.242640687119284,48.0,68.60147050873545,72.76374816890382,86.2358841239034,93.0643112486496,105.89273837339579,112.30695193576888

107,1,50,51,100,49,40,99,90,106
12.17157287525381,15.0,26.0,34.60555127546399,44.60555127546399,51.43397840021018,64.43397840021018,75.67661908732947,78.09083264970255,87.2139382753202

107,26,76,41,39,33,89,91,83,107
35.0,36.0,41.12310562561766,52.95153275036385,68.95153275036385,82.05055226395663,86.05055226395663,97.28662024145643,109.90239334732033,113.31660690969342

107,13,63,16,4,54,66,106
7.83772233983162,11.0,18.82842712474619,20.82842712474619,36.0,47.704699910719626,50.94076788821941,65.77171978306471
