Group 6
21
483.49
13

104,16,14,6,49,66,38,5,64,55,56,88,99,103
32.70820393249937,34.122417494872465,44.0,48.0,54.70820393249937,57.122417494872465,66.53663105724556,68.53663105724556,70.53663105724556,83.53663105724556,91.95084461961865,96.18691259711845,107.18691259711844,113.28593211071122

103,33,9,7,83,10,59,15,60,57,65,103
31.76393202250021,34.0,41.0,45.0,48.41421356237309,51.650281539872886,57.650281539872886,69.12241749487247,74.12241749487247,85.36505818199174,100.58460263928463,106.58460263928463

103,45,13,63,95,104
13.876894374382339,18.0,46.0,67.40121946685673,81.52432509247438,97.37318289427049

104,35,44,94,85,103
27.044041911780727,29.280109889280517,53.0,61.28010988928052,63.28010988928052,77.89588299514442

104,31,27,37,81,87,19,18,77,43,68,69,93,104
11.0,13.0,30.0,39.236067977499786,41.236067977499786,48.51617786678031,60.0,71.24264068711929,81.24264068711929,92.24264068711929,96.40491834728766,108.46717609558621,116.62945375575458,120.62945375575458

104,32,20,17,8,82,67,58,28,70,78,104
33.05582071273816,36.21809837290654,37.63231193527963,46.0,59.60232526704263,70.21809837290654,71.21809837290654,73.21809837290654,84.45416635040633,97.28511824525162,114.58074838623862,121.99496194861172

103,1,26,76,30,51,4,54,80,104
4.675444679663241,11.0,18.414213562373096,29.537319187990757,47.0,55.12310562561766,64.19417343748313,85.19417343748313,102.00442311338979,116.00442311338979

104,36,11,2,61,52,3,53,86,104
6.343145750507619,12.0,21.0,48.0,55.0,61.236067977499786,73.47213595499957,81.94427190999916,92.06737753561683,108.31358878685215

103,40,29,90,79,103
23.92620968266859,26.162277660168378,45.0,54.16227766016838,70.40848891140371,83.0140401868677

103,46,23,47,96,97,50,100,73,103
4.958405421207704,17.0,20.23606797749979,40.0,49.47213595499958,51.88634951737268,67.09745206830065,80.09745206830065,86.51166563067375,97.72276818160172

103,42,48,41,98,92,22,91,72,103
31.94578810497105,34.94578810497105,49.0,60.236067977499786,70.56062329783654,75.94578810497106,83.94578810497106,87.94578810497106,91.10806576513943,97.10806576513943

104,34,39,84,24,25,89,75,74,103
14.0,21.0,31.0,32.41421356237309,37.7993783695076,51.0,58.0,68.21954445729288,76.21954445729288,82.63375801966598

103,12,21,71,62,104
35.39444872453601,39.0,50.0,64.0,74.0,86.09901951359278
