Group 6
62
477.07
14

103,4,7,54,25,57,75,103
17.17157287525381,20.0,34.70820393249937,44.70820393249937,57.70820393249937,59.70820393249937,70.77046168079792,77.77046168079792

104,12,10,62,60,103
48.763932022500214,51.0,55.41421356237309,68.01976483783709,87.45374596989367,95.06951907575758

104,2,17,67,52,103
29.415432893772284,34.51445240736507,45.0,59.8062484748657,76.51445240736507,87.51445240736507

103,34,18,84,39,24,68,89,74,104
15.39444872453601,19.0,23.0,29.23606797749979,36.236067977499786,56.0,67.41421356237309,73.65028153987288,91.59455344987205,96.59455344987205

104,27,33,77,21,46,71,96,83,104
9.48970649021102,18.43397840021018,33.43397840021018,36.43397840021018,42.0,49.82842712474619,63.43397840021018,69.43397840021018,70.43397840021018,75.43397840021018

104,11,45,13,63,61,30,22,95,72,80,104
14.531760958132576,16.767828935632366,27.850591465930584,34.0,44.60555127546399,48.767828935632366,56.767828935632366,69.76782893563237,80.09238425596914,87.37249414524965,95.84463010024922,97.25884366262231

104,32,82,1,51,40,16,90,66,104
15.76393202250021,18.0,30.0,40.47213595499958,53.47213595499958,61.70820393249937,72.70820393249937,79.94427190999916,88.34739614743201,101.59360739866733

104,36,86,3,41,53,15,91,65,104
36.58578643762691,38.0,49.0,56.82842712474619,67.2135919318807,76.44965990938049,88.0519851764231,98.0519851764231,103.6575364518871,112.26308772735109

103,23,44,42,35,94,38,73,85,88,92,104
23.837722339831622,27.0,41.08276253029822,46.46792733743273,55.0,56.41421356237309,68.57649122254148,74.57649122254148,76.99070478491457,89.22677276241436,101.30953529271258,110.30953529271258

103,28,78,43,5,93,55,103
8.29179606750063,15.0,25.0,40.0,45.0,56.0,61.236067977499786,69.62123278463429

104,26,76,37,87,104
27.59687576256715,34.0,47.24621125123532,57.48227922873511,60.89649279110821,70.31070635348131

104,19,47,31,29,69,79,97,81,103
37.0,39.0,53.0,57.12310562561766,66.12310562561765,69.28538328578604,78.38440279937882,87.21535469422412,98.21535469422412,110.4514226717239

104,9,48,8,98,59,58,14,64,104
36.50942827672631,41.50942827672631,48.0,66.06225774829855,76.27336029922652,84.50942827672631,96.50942827672631,107.50942827672631,123.37549702404482,139.77862126147767

104,6,49,50,100,56,20,99,70,103
12.06225774829855,13.06225774829855,23.667809023762537,36.0,45.06225774829855,52.06225774829855,58.22453540846693,60.22453540846693,80.64094327346567,87.64094327346567
