Group 6
60
533.83
14

106,17,20,67,31,9,81,59,70,107
8.83772233983162,12.0,19.605551275463988,25.76782893563237,43.0,52.0,63.099019513592786,70.0990195135928,72.33508749109257,84.33508749109257

107,3,53,4,22,12,27,72,54,62,77,107
10.39444872453601,14.0,21.0,36.0,48.44030650891055,58.44030650891055,65.26873363365675,66.68294719602983,81.73833233416725,85.97440031166704,107.18095592740075,118.18095592740075

107,13,28,63,25,23,40,47,75,78,90,97,73,107
3.1690481051546993,9.0,23.866068747318508,34.102136724818294,43.102136724818294,47.34477741193758,56.344777411937585,63.58084538943737,73.96601019657187,79.79696209141717,97.41273519728108,116.56568163524699,120.39410875999317,127.39410875999317

107,43,93,16,38,66,88,107
12.34314575050762,18.0,31.529964086141668,43.35839121088786,51.35839121088786,69.84522419139299,85.24697844238437,95.71911439738395

107,14,64,35,50,85,41,100,91,46,96,106
9.513167019494862,19.0,24.12310562561766,36.72865690108165,48.334208176545644,57.33420817654564,67.33420817654564,78.41697070684386,81.57924836701224,83.57924836701224,102.3959021934042,106.86803814840377

106,19,30,6,80,8,56,69,58,106
14.1690481051547,20.0,36.0,43.41421356237309,57.88634951737268,68.04862717754105,80.29126786466034,93.10151754056699,99.10151754056699,109.42607286090374

106,1,32,39,51,82,89,107
16.17157287525381,19.0,27.0,36.0,50.0,57.0,69.0990195135928,83.80722344609217

106,7,18,49,24,68,57,21,74,99,71,107
24.394448724536012,28.0,32.12310562561766,39.0,52.60555127546399,65.76782893563237,70.76782893563237,79.93010659580075,90.93010659580074,99.93010659580074,113.93010659580075,118.40224255080034

107,44,26,94,33,76,83,106
19.0,22.0,37.0,47.0,55.0,64.21954445729288,69.38182211746127,80.54409977762965

106,5,29,55,79,107
11.414213562373096,16.414213562373096,28.0,34.41421356237309,50.45261837277839,57.61489603294677

107,36,86,15,65,106
10.78889744907202,18.0,34.63014581273465,45.87278649985393,62.92266212097482,73.32578635840767

107,45,11,2,42,61,95,52,92,106
16.0,18.0,36.0,50.810249675906654,58.22446323827975,65.38674089844812,70.38674089844812,77.62938158556742,86.33758551806679,96.46069114368444

106,48,34,98,84,106
31.76393202250021,34.0,43.0,48.236067977499786,61.236067977499786,72.84161925296378

106,10,60,37,87,107
27.76393202250021,30.0,51.40175425099138,62.0,83.41640786499875,84.83062142737184
