Group 6
51
496.49
13

107,34,84,6,28,27,49,99,56,78,77,107
8.52786404500042,13.0,26.055385138137417,41.05538513813742,54.440549945271925,57.85476350764502,72.85476350764502,78.0908314851448,81.0908314851448,90.50504504751788,101.91925860989099,117.32238284732384

107,16,66,1,4,51,39,89,54,106
27.87689437438234,32.0,39.16227766016838,48.39834563766817,61.56062329783655,64.56062329783654,70.56062329783654,78.94578810497106,89.18185608247083,96.50641140280759

107,36,47,97,18,3,86,68,53,106
20.585786437626904,22.0,29.099019513592786,35.22212513921045,36.63633870158354,39.63633870158354,44.7594443272012,57.14460913433571,68.39082038557103,76.39082038557103

106,21,7,71,33,35,57,85,83,107
24.0,26.0,44.48683298050514,53.48683298050514,58.72290095800493,60.13711452037802,73.34367013611173,80.34367013611173,83.94922141157572,99.94922141157572

106,44,94,5,50,100,55,9,59,107
26.52786404500042,31.0,45.099019513592786,53.704570789056774,60.0,85.97056274847714,90.97056274847714,93.97056274847714,103.79898987322333,114.79898987322333

106,2,52,38,8,14,88,58,64,106
13.1690481051547,19.0,31.70820393249937,48.0,57.16227766016838,65.0,77.0,82.16227766016837,86.16227766016837,94.16227766016837

107,11,61,41,43,91,29,93,79,107
9.29179606750063,16.0,26.06225774829855,35.06225774829855,48.06225774829855,61.1245154965971,69.24762112221475,84.31868893408023,93.40145146437845,106.22987858912464

107,48,19,40,69,98,90,25,75,107
29.585786437626904,31.0,40.0,57.601470508735446,62.700490022328225,69.70049002232822,77.70049002232824,93.77155783419371,111.31556157951124,119.47783923967962

106,20,15,46,70,24,31,96,81,65,74,106
31.837722339831622,35.0,39.12310562561766,48.59524158061724,54.06737753561682,57.06737753561682,59.303445513116614,70.7176590754897,75.7176590754897,83.7176590754897,101.3334321813536,106.3334321813536

107,30,80,42,13,63,92,106
20.513167019494862,30.0,51.0415945787923,58.277662556292086,68.51373053379187,85.7938404230724,91.7938404230724,101.02990840057218

107,10,32,12,82,62,60,106
17.0,20.0,33.0,43.41421356237309,54.48528137423857,60.64755903440695,70.06177259678005,86.4648968342129

107,45,17,67,95,106
28.394448724536012,32.0,44.0,64.04987562112089,67.04987562112089,79.04987562112089

106,23,73,26,22,76,72,37,87,107
19.52786404500042,24.0,39.180339887498945,50.41640786499874,57.0,68.63014581273465,72.79242347290302,79.03506416002232,94.1340836736151,108.23310318720787
