it,cur,best,temp,d1,d2,d3,d4,r1,r2,r3,noise1,noise2
0,4891.709455432976,4891.709455432976,352.86224864114035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4721.193941515322,4891.709455432976,351.36659258120477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,4648.593898329933,4721.193941515322,349.87727606894885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,4600.955907522582,4648.593898329933,348.39427223331194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,4537.784199912125,4600.955907522582,346.91755431713005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,4464.42860845268,4537.784199912125,342.5248502120025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,4429.927430381594,4464.42860845268,341.0730106630823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,4298.814234781414,4429.927430381594,339.62732493942326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,4292.045961974349,4298.814234781414,338.18776695717514,1.155,0.99,1.21,1.155,1.155,1.2375,1.155,1.272857142857143,1.0725
11,4191.72581266984,4292.045961974349,336.7543107430478,1.155,0.99,1.21,1.155,1.155,1.2375,1.155,1.272857142857143,1.0725
12,4096.219900861116,4191.72581266984,335.3269304338425,1.155,0.99,1.21,1.155,1.155,1.2375,1.155,1.272857142857143,1.0725
13,3990.0690851823256,4096.219900861116,333.90560027598525,1.155,0.99,1.21,1.155,1.155,1.2375,1.155,1.272857142857143,1.0725
14,3938.103904821325,3990.0690851823256,332.49029462506223,1.155,0.99,1.21,1.155,1.155,1.2375,1.155,1.272857142857143,1.0725
15,3787.411685806339,3938.103904821325,331.08098794535704,1.155,0.99,1.21,1.155,1.155,1.2375,1.155,1.272857142857143,1.0725
16,3767.2351742152296,3787.411685806339,329.67765480939005,1.155,0.99,1.21,1.155,1.155,1.2375,1.155,1.272857142857143,1.0725
17,3678.045496700159,3767.2351742152296,328.2802698974595,1.155,0.99,1.21,1.155,1.155,1.2375,1.155,1.272857142857143,1.0725
18,3541.751131573146,3678.045496700159,326.88880799718476,1.155,0.99,1.21,1.155,1.155,1.2375,1.155,1.272857142857143,1.0725
20,3491.248963669447,3541.751131573146,324.1235529159581,1.4734500000000001,1.3101,1.5279,1.3909500000000001,1.4734500000000001,1.390125,1.4734500000000001,1.5901285714285716,1.2817749999999999
21,3418.1287531845383,3491.248963669447,322.74970984276604,1.4734500000000001,1.3101,1.5279,1.3909500000000001,1.4734500000000001,1.390125,1.4734500000000001,1.5901285714285716,1.2817749999999999
22,3364.2406904021377,3418.1287531845383,321.3816899958492,1.4734500000000001,1.3101,1.5279,1.3909500000000001,1.4734500000000001,1.390125,1.4734500000000001,1.5901285714285716,1.2817749999999999
23,3324.3195830546124,3364.2406904021377,320.0194686926474,1.4734500000000001,1.3101,1.5279,1.3909500000000001,1.4734500000000001,1.390125,1.4734500000000001,1.5901285714285716,1.2817749999999999
24,3288.3161655545373,3324.3195830546124,318.66302135522113,1.4734500000000001,1.3101,1.5279,1.3909500000000001,1.4734500000000001,1.390125,1.4734500000000001,1.5901285714285716,1.2817749999999999
25,3279.4159132443433,3288.3161655545373,317.3123235098077,1.4734500000000001,1.3101,1.5279,1.3909500000000001,1.4734500000000001,1.390125,1.4734500000000001,1.5901285714285716,1.2817749999999999
26,3265.5002556596974,3279.4159132443433,315.96735078638,1.4734500000000001,1.3101,1.5279,1.3909500000000001,1.4734500000000001,1.390125,1.4734500000000001,1.5901285714285716,1.2817749999999999
27,3247.258744621227,3265.5002556596974,314.6280789182067,1.4734500000000001,1.3101,1.5279,1.3909500000000001,1.4734500000000001,1.390125,1.4734500000000001,1.5901285714285716,1.2817749999999999
28,3160.88391489246,3247.258744621227,313.2944837414144,1.4734500000000001,1.3101,1.5279,1.3909500000000001,1.4734500000000001,1.390125,1.4734500000000001,1.5901285714285716,1.2817749999999999
29,3149.207295805131,3160.88391489246,311.96654119455167,1.4734500000000001,1.3101,1.5279,1.3909500000000001,1.4734500000000001,1.390125,1.4734500000000001,1.5901285714285716,1.2817749999999999
