it,cur,best,temp,d1,d2,d3,d4,r1,r2,r3,noise1,noise2
0,2419.642548708988,2419.642548708988,174.5403152873195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2419.642548708988,2419.642548708988,173.86168348099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,2374.1019745997983,2419.642548708988,172.51232539290405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,2284.8526661097962,2374.1019745997983,169.84494545184742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,2260.0733828775215,2284.8526661097962,169.1845697561912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,2205.288477326709,2260.0733828775215,167.87151122018074,1.155,1.1,0.99,1.0725,1.155,1.1,0.99,1.1219999999999999,1.1
11,2206.021975213318,2205.288477326709,167.21880845232405,1.155,1.1,0.99,1.0725,1.155,1.1,0.99,1.1219999999999999,1.1
12,2183.504569167908,2205.288477326709,166.56864346410651,1.155,1.1,0.99,1.0725,1.155,1.1,0.99,1.1219999999999999,1.1
14,2162.366210853191,2183.504569167908,165.275887396296,1.155,1.1,0.99,1.0725,1.155,1.1,0.99,1.1219999999999999,1.1
15,2120.7039325586106,2162.366210853191,164.633276697319,1.155,1.1,0.99,1.0725,1.155,1.1,0.99,1.1219999999999999,1.1
17,2104.0387230766682,2120.7039325586106,163.35554120648607,1.155,1.1,0.99,1.0725,1.155,1.1,0.99,1.1219999999999999,1.1
19,2084.6223140328616,2104.0387230766682,162.08772234986762,1.155,1.1,0.99,1.0725,1.155,1.1,0.99,1.1219999999999999,1.1
20,2066.6714356172606,2084.6223140328616,161.4575075847513,1.3084500000000001,1.2915,1.3101,1.226775,1.3084500000000001,1.287,1.2501,1.3107799999999998,1.419
21,2048.3210146250767,2066.6714356172606,160.82974316346372,1.3084500000000001,1.2915,1.3101,1.226775,1.3084500000000001,1.287,1.2501,1.3107799999999998,1.419
22,1974.3119887154428,2048.3210146250767,160.20441955880045,1.3084500000000001,1.2915,1.3101,1.226775,1.3084500000000001,1.287,1.2501,1.3107799999999998,1.419
23,1926.381816822099,1974.3119887154428,159.58152728059994,1.3084500000000001,1.2915,1.3101,1.226775,1.3084500000000001,1.287,1.2501,1.3107799999999998,1.419
24,1910.8214626936428,1926.381816822099,158.96105687559935,1.3084500000000001,1.2915,1.3101,1.226775,1.3084500000000001,1.287,1.2501,1.3107799999999998,1.419
25,1869.1681072428248,1910.8214626936428,158.34299892729123,1.3084500000000001,1.2915,1.3101,1.226775,1.3084500000000001,1.287,1.2501,1.3107799999999998,1.419
26,1839.6328513014298,1869.1681072428248,157.72734405578052,1.3084500000000001,1.2915,1.3101,1.226775,1.3084500000000001,1.287,1.2501,1.3107799999999998,1.419
28,1831.4198714702673,1839.6328513014298,156.50320620577946,1.3084500000000001,1.2915,1.3101,1.226775,1.3084500000000001,1.287,1.2501,1.3107799999999998,1.419
