it,cur,best,temp,d1,d2,d3,d4,r1,r2,r3,noise1,noise2
0,2233.283767115754,2233.283767115754,161.09737078578604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2233.283767115754,2233.283767115754,160.47743736165947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,2212.0184214750107,2233.283767115754,159.24471819942102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,2146.5376136905193,2212.0184214750107,158.6319141359785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,2064.8135674322407,2146.5376136905193,158.0214682595102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,1978.3351028305806,2064.8135674322407,157.41337149526262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,1940.202510063751,1978.3351028305806,156.8076148034037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,1906.4727074862244,1940.202510063751,155.60308565132462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,1886.6913599254376,1906.4727074862244,154.4078091779501,1.155,1.1,1.2375,1.155,1.21,1.1,1.21,1.254,1.155
13,1865.347620300603,1886.6913599254376,153.22171430815254,1.155,1.1,1.2375,1.155,1.21,1.1,1.21,1.254,1.155
14,1851.8932063523118,1865.347620300603,152.632087913021,1.155,1.1,1.2375,1.155,1.21,1.1,1.21,1.254,1.155
15,1851.1609896757084,1851.8932063523118,152.04473051277313,1.155,1.1,1.2375,1.155,1.21,1.1,1.21,1.254,1.155
16,1811.021996977174,1851.1609896757084,151.45963337588367,1.155,1.1,1.2375,1.155,1.21,1.1,1.21,1.254,1.155
18,1748.4725413564615,1811.021996977174,150.29618513395235,1.155,1.1,1.2375,1.155,1.21,1.1,1.21,1.254,1.155
21,1744.5705643694998,1748.4725413564615,148.56774838324043,1.3084500000000001,1.419,1.225125,1.3909500000000001,1.3079,1.419,1.3629,1.40646,1.3909500000000001
22,1715.406397036144,1744.5705643694998,147.99603133707916,1.3084500000000001,1.419,1.225125,1.3909500000000001,1.3079,1.419,1.3629,1.40646,1.3909500000000001
24,1716.1662811191236,1715.406397036144,146.85918900731716,1.3084500000000001,1.419,1.225125,1.3909500000000001,1.3079,1.419,1.3629,1.40646,1.3909500000000001
25,1699.6268344781006,1715.406397036144,146.29404682366962,1.3084500000000001,1.419,1.225125,1.3909500000000001,1.3079,1.419,1.3629,1.40646,1.3909500000000001
26,1673.2738661279586,1699.6268344781006,145.7310794149878,1.3084500000000001,1.419,1.225125,1.3909500000000001,1.3079,1.419,1.3629,1.40646,1.3909500000000001
27,1635.2215154022874,1673.2738661279586,145.1702784123226,1.3084500000000001,1.419,1.225125,1.3909500000000001,1.3079,1.419,1.3629,1.40646,1.3909500000000001
28,1617.3692937723172,1635.2215154022874,144.6116354789303,1.3084500000000001,1.419,1.225125,1.3909500000000001,1.3079,1.419,1.3629,1.40646,1.3909500000000001
29,1599.1335387643421,1617.3692937723172,144.05514231014854,1.3084500000000001,1.419,1.225125,1.3909500000000001,1.3079,1.419,1.3629,1.40646,1.3909500000000001
31,1566.3609494411755,1599.1335387643421,142.94857220743367,1.6253655000000002,1.68981,1.54287375,1.4870405000000002,1.492821,1.7348100000000002,1.619271,1.7223954000000001,1.5670405
35,1557.161183856157,1566.3609494411755,140.76086730442847,1.6253655000000002,1.68981,1.54287375,1.4870405000000002,1.492821,1.7348100000000002,1.619271,1.7223954000000001,1.5670405
36,1574.7019970536887,1557.161183856157,140.2191926264035,1.6253655000000002,1.68981,1.54287375,1.4870405000000002,1.492821,1.7348100000000002,1.619271,1.7223954000000001,1.5670405
37,1560.1405643060796,1557.161183856157,139.67960241590444,1.6253655000000002,1.68981,1.54287375,1.4870405000000002,1.492821,1.7348100000000002,1.619271,1.7223954000000001,1.5670405
38,1542.3135284608516,1557.161183856157,139.14208865150246,1.6253655000000002,1.68981,1.54287375,1.4870405000000002,1.492821,1.7348100000000002,1.619271,1.7223954000000001,1.5670405
39,1541.9757764722222,1542.3135284608516,138.60664334263677,1.6253655000000002,1.68981,1.54287375,1.4870405000000002,1.492821,1.7348100000000002,1.619271,1.7223954000000001,1.5670405
41,1511.8468461164562,1541.9757764722222,137.5419262828986,1.9391118450000002,1.8379119000000002,1.5274450125,1.6471700950000003,1.58789279,1.8774619000000001,1.8180782899999999,1.8889214460000001,1.651370095
42,1493.947366996722,1511.8468461164562,137.01263870417765,1.9391118450000002,1.8379119000000002,1.5274450125,1.6471700950000003,1.58789279,1.8774619000000001,1.8180782899999999,1.8889214460000001,1.651370095
44,1491.196692241168,1493.947366996722,135.96016610755424,1.9391118450000002,1.8379119000000002,1.5274450125,1.6471700950000003,1.58789279,1.8774619000000001,1.8180782899999999,1.8889214460000001,1.651370095
47,1505.946958281616,1491.196692241168,134.39659649649758,1.9391118450000002,1.8379119000000002,1.5274450125,1.6471700950000003,1.58789279,1.8774619000000001,1.8180782899999999,1.8889214460000001,1.651370095
49,1500.612012891767,1491.196692241168,133.36421921926393,1.9391118450000002,1.8379119000000002,1.5274450125,1.6471700950000003,1.58789279,1.8774619000000001,1.8180782899999999,1.8889214460000001,1.651370095
50,1483.0048953424973,1491.196692241168,132.85100825453316,2.08472072655,1.8195327810000002,1.714170562375,1.6306983940500004,1.7486805287666667,1.9086872810000002,1.9648975070999999,2.046698898206667,1.7505706797642857
51,1469.1916963997803,1483.0048953424973,132.33977222352794,2.08472072655,1.8195327810000002,1.714170562375,1.6306983940500004,1.7486805287666667,1.9086872810000002,1.9648975070999999,2.046698898206667,1.7505706797642857
54,1450.6732167696425,1469.1916963997803,130.8178378797645,2.08472072655,1.8195327810000002,1.714170562375,1.6306983940500004,1.7486805287666667,1.9086872810000002,1.9648975070999999,2.046698898206667,1.7505706797642857
55,1442.697064090132,1450.6732167696425,130.31442587634035,2.08472072655,1.8195327810000002,1.714170562375,1.6306983940500004,1.7486805287666667,1.9086872810000002,1.9648975070999999,2.046698898206667,1.7505706797642857
57,1442.652494139226,1442.697064090132,129.31340609103657,2.08472072655,1.8195327810000002,1.714170562375,1.6306983940500004,1.7486805287666667,1.9086872810000002,1.9648975070999999,2.046698898206667,1.7505706797642857
58,1420.1672046060455,1442.652494139226,128.81578342821805,2.08472072655,1.8195327810000002,1.714170562375,1.6306983940500004,1.7486805287666667,1.9086872810000002,1.9648975070999999,2.046698898206667,1.7505706797642857
62,1383.9265616047753,1420.1672046060455,126.84436869746136,2.3113735192845,1.8013374531900002,1.8620288567512502,1.8343914101095002,2.061193723479,1.9721004081900002,2.165248532029,2.1912319092246,1.9530649729666427
66,1387.310672357617,1383.9265616047753,124.90312477293052,2.3113735192845,1.8013374531900002,1.8620288567512502,1.8343914101095002,2.061193723479,1.9721004081900002,2.165248532029,2.1912319092246,1.9530649729666427
67,1374.381718856031,1383.9265616047753,124.42247371421429,2.3113735192845,1.8013374531900002,1.8620288567512502,1.8343914101095002,2.061193723479,1.9721004081900002,2.165248532029,2.1912319092246,1.9530649729666427
69,1353.9407335268586,1374.381718856031,123.46671339000768,2.3113735192845,1.8013374531900002,1.8620288567512502,1.8343914101095002,2.061193723479,1.9721004081900002,2.165248532029,2.1912319092246,1.9530649729666427
71,1341.5157144601326,1353.9407335268586,122.51829480857519,2.4232597840916545,1.9483240786581002,1.8434085681837378,1.8160474960084052,2.20558178624421,2.0323794041081,2.165248532029,2.2636053044180686,2.0935343232369763
72,1309.7014231804574,1341.5157144601326,122.04682103064604,2.4232597840916545,1.9483240786581002,1.8434085681837378,1.8160474960084052,2.20558178624421,2.0323794041081,2.165248532029,2.2636053044180686,2.0935343232369763
74,1293.6501344295275,1309.7014231804574,121.10930945613288,2.4232597840916545,1.9483240786581002,1.8434085681837378,1.8160474960084052,2.20558178624421,2.0323794041081,2.165248532029,2.2636053044180686,2.0935343232369763
75,1280.7430539156794,1293.6501344295275,120.64325772270901,2.4232597840916545,1.9483240786581002,1.8434085681837378,1.8160474960084052,2.20558178624421,2.0323794041081,2.165248532029,2.2636053044180686,2.0935343232369763
76,1268.1987083931704,1280.7430539156794,120.17899944528949,2.4232597840916545,1.9483240786581002,1.8434085681837378,1.8160474960084052,2.20558178624421,2.0323794041081,2.165248532029,2.2636053044180686,2.0935343232369763
78,1254.4633966414701,1268.1987083931704,119.25583567877828,2.4232597840916545,1.9483240786581002,1.8434085681837378,1.8160474960084052,2.20558178624421,2.0323794041081,2.165248532029,2.2636053044180686,2.0935343232369763
84,1255.69657981158,1254.4633966414701,116.52867500639468,2.6465271862507382,2.0388408378715193,1.8249744825019003,2.127887021048321,2.4035259683817682,2.342055610067019,2.30859604670871,2.4059692513738877,2.3200989800046066
86,1244.9502015957796,1254.4633966414701,115.63355147381414,2.6465271862507382,2.0388408378715193,1.8249744825019003,2.127887021048321,2.4035259683817682,2.342055610067019,2.30859604670871,2.4059692513738877,2.3200989800046066
87,1245.2412114090928,1244.9502015957796,115.1885715020156,2.6465271862507382,2.0388408378715193,1.8249744825019003,2.127887021048321,2.4035259683817682,2.342055610067019,2.30859604670871,2.4059692513738877,2.3200989800046066
88,1245.1500015607899,1244.9502015957796,114.74530389806168,2.6465271862507382,2.0388408378715193,1.8249744825019003,2.127887021048321,2.4035259683817682,2.342055610067019,2.30859604670871,2.4059692513738877,2.3200989800046066
89,1234.0557244202676,1244.9502015957796,114.30374207243413,2.6465271862507382,2.0388408378715193,1.8249744825019003,2.127887021048321,2.4035259683817682,2.342055610067019,2.30859604670871,2.4059692513738877,2.3200989800046066
91,1232.764916511853,1234.0557244202676,113.42570952477632,2.6700619143882305,2.1951190961594707,1.9717247376768814,2.181608150837838,2.5054907086979505,2.4286350539663486,2.3855100862416228,2.526195273145863,2.3468979902045604
93,1224.1148290676012,1232.764916511853,112.55442164829698,2.6700619143882305,2.1951190961594707,1.9717247376768814,2.181608150837838,2.5054907086979505,2.4286350539663486,2.3855100862416228,2.526195273145863,2.3468979902045604
94,1212.8699510265346,1224.1148290676012,112.12129075564079,2.6700619143882305,2.1951190961594707,1.9717247376768814,2.181608150837838,2.5054907086979505,2.4286350539663486,2.3855100862416228,2.526195273145863,2.3468979902045604
95,1201.6204337157778,1212.8699510265346,111.68982663331157,2.6700619143882305,2.1951190961594707,1.9717247376768814,2.181608150837838,2.5054907086979505,2.4286350539663486,2.3855100862416228,2.526195273145863,2.3468979902045604
96,1207.8984322853398,1201.6204337157778,111.26002286725904,2.6700619143882305,2.1951190961594707,1.9717247376768814,2.181608150837838,2.5054907086979505,2.4286350539663486,2.3855100862416228,2.526195273145863,2.3468979902045604
98,1200.9800180238292,1201.6204337157778,110.40537087110042,2.6700619143882305,2.1951190961594707,1.9717247376768814,2.181608150837838,2.5054907086979505,2.4286350539663486,2.3855100862416228,2.526195273145863,2.3468979902045604
