it,cur,best,temp,d1,d2,d3,d4,r1,r2,r3,noise1,noise2
0,961.7865669930965,961.7865669930965,69.37823552972806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,961.7865669930965,961.7865669930965,69.14037186847334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,941.5857619548502,961.7865669930965,68.43166281148694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,928.3383936070203,941.5857619548502,68.1970444799914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,876.2862492784276,928.3383936070203,67.96323053873296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,862.8927909966634,876.2862492784276,67.73021822985527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,852.6202734900788,862.8927909966634,67.49800480495732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,818.8260328643859,852.6202734900788,67.03596366057879,1.2375,0.99,1.21,1.1,1.155,1.155,1.155,1.188,1.155
11,799.8567007073101,818.8260328643859,66.80613049128159,1.2375,0.99,1.21,1.1,1.155,1.155,1.155,1.188,1.155
12,803.2824868751917,799.8567007073101,66.57708530626664,1.2375,0.99,1.21,1.1,1.155,1.155,1.155,1.188,1.155
13,787.456297104393,799.8567007073101,66.34882540392549,1.2375,0.99,1.21,1.1,1.155,1.155,1.155,1.188,1.155
16,774.9960637856826,787.456297104393,65.66873051560725,1.2375,0.99,1.21,1.1,1.155,1.155,1.155,1.188,1.155
19,747.165351328399,774.9960637856826,64.99560679903622,1.2375,0.99,1.21,1.1,1.155,1.155,1.155,1.188,1.155
20,732.8964915628198,747.165351328399,64.77276900443611,1.390125,1.1300999999999999,1.5279,1.1715,1.2094500000000001,1.38345,1.4734500000000001,1.2961199999999997,1.36345
21,722.6611740735087,732.8964915628198,64.55069521043771,1.390125,1.1300999999999999,1.5279,1.1715,1.2094500000000001,1.38345,1.4734500000000001,1.2961199999999997,1.36345
22,723.6058363624263,722.6611740735087,64.32938279766074,1.390125,1.1300999999999999,1.5279,1.1715,1.2094500000000001,1.38345,1.4734500000000001,1.2961199999999997,1.36345
23,722.6611740735087,722.6611740735087,64.10882915570552,1.390125,1.1300999999999999,1.5279,1.1715,1.2094500000000001,1.38345,1.4734500000000001,1.2961199999999997,1.36345
25,697.022192303243,722.6611740735087,63.6699877873797,1.390125,1.1300999999999999,1.5279,1.1715,1.2094500000000001,1.38345,1.4734500000000001,1.2961199999999997,1.36345
27,691.6644037237114,697.022192303243,63.2341504007065,1.390125,1.1300999999999999,1.5279,1.1715,1.2094500000000001,1.38345,1.4734500000000001,1.2961199999999997,1.36345
28,667.599471068004,691.6644037237114,63.01735176903477,1.390125,1.1300999999999999,1.5279,1.1715,1.2094500000000001,1.38345,1.4734500000000001,1.2961199999999997,1.36345
29,668.9197425347194,667.599471068004,62.801296432661495,1.390125,1.1300999999999999,1.5279,1.1715,1.2094500000000001,1.38345,1.4734500000000001,1.2961199999999997,1.36345
30,668.0800336498081,667.599471068004,62.585981843194666,1.390125,1.2854656666666666,1.677621,1.4897850000000001,1.4253555,1.4696155000000002,1.7287155,1.5771587999999996,1.4858155000000002
31,668.9197425347194,667.599471068004,62.37140546097945,1.390125,1.2854656666666666,1.677621,1.4897850000000001,1.4253555,1.4696155000000002,1.7287155,1.5771587999999996,1.4858155000000002
32,657.2477915472194,667.599471068004,62.157564755068236,1.390125,1.2854656666666666,1.677621,1.4897850000000001,1.4253555,1.4696155000000002,1.7287155,1.5771587999999996,1.4858155000000002
37,630.0132687749023,657.2477915472194,61.099308392658244,1.390125,1.2854656666666666,1.677621,1.4897850000000001,1.4253555,1.4696155000000002,1.7287155,1.5771587999999996,1.4858155000000002
40,624.1563136073337,630.0132687749023,60.47302259084256,1.4762237500000002,1.30261101,1.9908447900000001,1.63988715,1.411101945,1.5682526783333335,1.8214283450000002,1.6673872119999997,1.5669573450000003
