it,cur,best,temp,d1,d2,d3,d4,r1,r2,r3,noise1,noise2
0,980.223156057999,980.223156057999,70.70815431047019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,980.223156057999,980.223156057999,70.46506202769133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,931.1865621010948,980.223156057999,70.22280548809545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,915.0509797198742,931.1865621010948,69.98138181842529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,878.6456185834363,915.0509797198742,69.26207944436528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,868.3518994524079,878.6456185834363,68.78665664452888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,837.9441918941736,868.3518994524079,67.84557871350364,0.99,1.056,1.1,1.2375,1.188,1.155,1.056,1.1219999999999999,1.155
13,818.164884738514,837.9441918941736,67.6123278704184,0.99,1.056,1.1,1.2375,1.188,1.155,1.056,1.1219999999999999,1.155
16,801.6737239500064,818.164884738514,66.91737577474383,0.99,1.056,1.1,1.2375,1.188,1.155,1.056,1.1219999999999999,1.155
18,788.6796724638937,801.6737239500064,66.45804728787552,0.99,1.056,1.1,1.2375,1.188,1.155,1.056,1.1219999999999999,1.155
20,771.2118937546163,788.6796724638937,66.00187168404253,1.3101,1.0454400000000001,1.3365,1.225125,1.3411199999999999,1.4734500000000001,1.0454400000000001,1.22078,1.2848785714285715
26,756.6933136270172,771.2118937546163,64.65204649501135,1.3101,1.0454400000000001,1.3365,1.225125,1.3411199999999999,1.4734500000000001,1.0454400000000001,1.22078,1.2848785714285715
28,745.0504225956233,756.6933136270172,64.20826748626094,1.3101,1.0454400000000001,1.3365,1.225125,1.3411199999999999,1.4734500000000001,1.0454400000000001,1.22078,1.2848785714285715
32,721.5310412878727,745.0504225956233,63.329827008583045,1.626999,1.0349856000000002,1.488135,1.32287375,1.4597088,1.4587155,1.1999856000000002,1.2635721999999998,1.4370297857142857
33,704.024882442369,721.5310412878727,63.112101169666225,1.626999,1.0349856000000002,1.488135,1.32287375,1.4597088,1.4587155,1.1999856000000002,1.2635721999999998,1.4370297857142857
34,693.9110607341528,704.024882442369,62.89512386494208,1.626999,1.0349856000000002,1.488135,1.32287375,1.4597088,1.4587155,1.1999856000000002,1.2635721999999998,1.4370297857142857
43,682.4799534474812,693.9110607341528,60.975590449844425,1.83072901,1.0246357440000002,1.488135,1.3921450125000001,1.6101117120000001,1.526628345,1.1879857440000001,1.360936478,1.4226594878571428
44,670.4636964641867,682.4799534474812,60.765958397915064,1.83072901,1.0246357440000002,1.488135,1.3921450125000001,1.6101117120000001,1.526628345,1.1879857440000001,1.360936478,1.4226594878571428
45,654.8341365586296,670.4636964641867,60.55704705400791,1.83072901,1.0246357440000002,1.488135,1.3921450125000001,1.6101117120000001,1.526628345,1.1879857440000001,1.360936478,1.4226594878571428
46,640.5733009120731,654.8341365586296,60.348853940352754,1.83072901,1.0246357440000002,1.488135,1.3921450125000001,1.6101117120000001,1.526628345,1.1879857440000001,1.360936478,1.4226594878571428
49,637.2835510049322,640.5733009120731,59.72855933079894,1.83072901,1.0246357440000002,1.488135,1.3921450125000001,1.6101117120000001,1.526628345,1.1879857440000001,1.360936478,1.4226594878571428
51,632.606939125399,637.2835510049322,59.318575698556806,1.9774217199,1.0143893865600002,1.69325365,1.7082235623750002,1.7590105948800001,1.73136206155,1.2861058865600001,1.5358985417914286,1.5184328929785715
55,622.6939102732641,632.606939125399,58.50703164026304,1.9774217199,1.0143893865600002,1.69325365,1.7082235623750002,1.7590105948800001,1.73136206155,1.2861058865600001,1.5358985417914286,1.5184328929785715
57,616.0459976033376,622.6939102732641,58.10543271317806,1.9774217199,1.0143893865600002,1.69325365,1.7082235623750002,1.7590105948800001,1.73136206155,1.2861058865600001,1.5358985417914286,1.5184328929785715
63,605.9170073988456,616.0459976033376,56.91710009935059,2.1226475027009997,1.0042454926944002,1.6763211135,1.8231413267512502,1.8734204889312003,1.7140484409345,1.4382448276944002,1.5865395563735143,1.6352485640487857
64,595.8381436957428,605.9170073988456,56.721421002261565,2.1226475027009997,1.0042454926944002,1.6763211135,1.8231413267512502,1.8734204889312003,1.7140484409345,1.4382448276944002,1.5865395563735143,1.6352485640487857
65,594.9892858939467,595.8381436957428,56.52641464340008,2.1226475027009997,1.0042454926944002,1.6763211135,1.8231413267512502,1.8734204889312003,1.7140484409345,1.4382448276944002,1.5865395563735143,1.6352485640487857
68,583.9293074070214,594.9892858939467,55.94540890739455,2.1226475027009997,1.0042454926944002,1.6763211135,1.8231413267512502,1.8734204889312003,1.7140484409345,1.4382448276944002,1.5865395563735143,1.6352485640487857
69,559.9383008706536,583.9293074070214,55.753070452305195,2.1226475027009997,1.0042454926944002,1.6763211135,1.8231413267512502,1.8734204889312003,1.7140484409345,1.4382448276944002,1.5865395563735143,1.6352485640487857
70,550.7712327963145,559.9383008706536,55.561393250427294,2.3214210276739897,1.0042454926944002,1.6763211135,1.8874099134837377,1.9866862840418884,1.944407956525155,1.4238623794174563,1.7686741608097791,1.7508960784082976
72,547.5055063954474,550.7712327963145,55.18001352065542,2.3214210276739897,1.0042454926944002,1.6763211135,1.8874099134837377,1.9866862840418884,1.944407956525155,1.4238623794174563,1.7686741608097791,1.7508960784082976
79,549.12650092283,547.5055063954474,53.865682289390065,2.3214210276739897,1.0042454926944002,1.6763211135,1.8874099134837377,1.9866862840418884,1.944407956525155,1.4238623794174563,1.7686741608097791,1.7508960784082976
80,539.7420277967694,547.5055063954474,53.68049386524207,2.3642068173972497,0.9942030377674562,1.659557902365,2.0285358143489005,2.0768194212014697,1.993535305531332,1.4238623794174563,1.8059874192016812,1.8533871176242145
95,531.1865925642171,539.7420277967694,50.97785592443798,2.3405647492232773,0.9842610073897816,1.64296232334135,2.1182504562054114,2.056051226989455,1.9735999524760188,1.4756237556232819,1.7879275450096643,1.8898532464479723
103,536.4388917681839,531.1865925642171,49.59253011401733,2.3171591017310447,0.9842610073897816,1.7090327001079364,2.0970679516433575,2.0354907147195602,1.9538639529512587,1.543367518067049,1.7700482695595676,1.9369547139834926
115,519.5164175820319,531.1865925642171,47.58480741384789,2.3439875107137342,0.9744183973158838,1.691942373106857,2.076097272126924,2.0151358075723644,1.9343253134217462,1.5779338428863785,1.7523477868639719,1.9550851668436577
117,516.305315031104,519.5164175820319,47.25817987751266,2.3439875107137342,0.9744183973158838,1.691942373106857,2.076097272126924,2.0151358075723644,1.9343253134217462,1.5779338428863785,1.7523477868639719,1.9550851668436577
118,508.5217434375184,516.305315031104,47.09570782689236,2.3439875107137342,0.9744183973158838,1.691942373106857,2.076097272126924,2.0151358075723644,1.9343253134217462,1.5779338428863785,1.7523477868639719,1.9550851668436577
132,507.0753196088037,508.5217434375184,44.87888451799272,2.4606921592505313,0.9550274712092977,1.6582727198820306,2.116457936411598,1.9750346050016743,2.0591822396846533,1.7098829594129397,1.7828160659053789,2.046858972023469
155,509.2360456627055,507.0753196088037,41.46119515087333,2.411724385281446,0.9454771964972046,1.625273092756378,2.1832404234770073,1.9357314163621409,2.1271045131149284,1.6927841298188102,1.812678026193862,2.006126478480202
159,505.9012247085254,507.0753196088037,40.8939599100031,2.411724385281446,0.9454771964972046,1.625273092756378,2.1832404234770073,1.9357314163621409,2.1271045131149284,1.6927841298188102,1.812678026193862,2.006126478480202
168,510.729085782312,505.9012247085254,39.6458930059379,2.4176071414286313,0.9360224245322326,1.6090203618288144,2.2714080192422372,1.9163741021985194,2.201833467983779,1.675856288520622,1.7945512459319233,2.0820652136954
172,511.2116995147521,505.9012247085254,39.10349311642905,2.443431070014345,0.9266622002869103,1.5929301582105262,2.2486939390498146,1.8972103611765343,2.1798151333039413,1.6965977256354159,1.806605733472604,2.0612445615584463
173,511.5711505202936,505.9012247085254,38.969056607669934,2.443431070014345,0.9266622002869103,1.5929301582105262,2.2486939390498146,1.8972103611765343,2.1798151333039413,1.6965977256354159,1.806605733472604,2.0612445615584463
203,529.9001988861338,505.9012247085254,35.143905124522384,2.4198637238038483,0.8991394062761887,1.6191260395815152,2.181905480366096,1.8653638162392299,2.151826194029681,1.662835430895271,1.7823507365827342,2.029426536835599
208,525.8840044508433,505.9012247085254,34.54392685787089,2.4198637238038483,0.8991394062761887,1.6191260395815152,2.181905480366096,1.8653638162392299,2.151826194029681,1.662835430895271,1.7823507365827342,2.029426536835599
212,524.7050834153561,505.9012247085254,34.07132753697517,2.39566508656581,0.8901480122134268,1.6362681125190335,2.2350864255624354,1.8467101780768376,2.167807932089384,1.712873743252985,1.7859558006454783,2.07579893813391
213,541.4051754141232,505.9012247085254,33.95419144610929,2.39566508656581,0.8901480122134268,1.6362681125190335,2.2350864255624354,1.8467101780768376,2.167807932089384,1.712873743252985,1.7859558006454783,2.07579893813391
224,535.4773718349268,505.9012247085254,32.69197105801305,2.371708435700152,0.8812465320912924,1.719905431393843,2.262735561306811,1.828243076296069,2.14612985276849,1.8124116724871218,1.7680962426390234,2.1050409487525705
229,527.1223757891704,505.9012247085254,32.133852315678965,2.371708435700152,0.8812465320912924,1.719905431393843,2.262735561306811,1.828243076296069,2.14612985276849,1.8124116724871218,1.7680962426390234,2.1050409487525705
232,524.9991933576513,505.9012247085254,31.803565092738246,2.3879913513431505,0.8812465320912924,1.7027063770799047,2.2901082056937425,1.8899606455331084,2.1246685542408055,1.7942875557622506,1.7904152802126332,2.1239905392650447
235,518.4645862167478,505.9012247085254,31.47667272107668,2.3879913513431505,0.8812465320912924,1.7027063770799047,2.2901082056937425,1.8899606455331084,2.1246685542408055,1.7942875557622506,1.7904152802126332,2.1239905392650447
236,515.693545800324,505.9012247085254,31.368456967170108,2.3879913513431505,0.8812465320912924,1.7027063770799047,2.2901082056937425,1.8899606455331084,2.1246685542408055,1.7942875557622506,1.7904152802126332,2.1239905392650447
237,514.3413391330976,505.9012247085254,31.26061325542623,2.3879913513431505,0.8812465320912924,1.7027063770799047,2.2901082056937425,1.8899606455331084,2.1246685542408055,1.7942875557622506,1.7904152802126332,2.1239905392650447
239,513.6100418129331,505.9012247085254,31.046036846549626,2.3879913513431505,0.8812465320912924,1.7027063770799047,2.2901082056937425,1.8899606455331084,2.1246685542408055,1.7942875557622506,1.7904152802126332,2.1239905392650447
248,512.7849460801762,505.9012247085254,30.09852452013662,2.464111437829719,0.8812465320912924,1.8356793133091056,2.267207123636805,1.9710610390777774,2.153421868698397,1.976344680204628,1.8725111274105068,2.202750633872394
252,511.64452476343837,505.9012247085254,29.686743245045747,2.4394703234514217,0.8812465320912924,1.8839891868426812,2.2445350524004373,1.9513504286869996,2.231887650011413,1.9565812334025818,1.8937860161364017,2.1807231275336703
258,521.5682371262482,505.9012247085254,29.079610253358908,2.4394703234514217,0.8812465320912924,1.8839891868426812,2.2445350524004373,1.9513504286869996,2.231887650011413,1.9565812334025818,1.8937860161364017,2.1807231275336703
259,519.7548432822243,505.9012247085254,28.97963552049048,2.4394703234514217,0.8812465320912924,1.8839891868426812,2.2445350524004373,1.9513504286869996,2.231887650011413,1.9565812334025818,1.8937860161364017,2.1807231275336703
261,519.4929313295314,505.9012247085254,28.780716002510122,2.4150756202169075,0.8812465320912924,1.9026492949742544,2.3554230352097663,1.9693369244001298,2.309568773511299,1.987015421068556,1.8748481559750376,2.2505825629250005
267,524.8561362396626,505.9012247085254,28.192112461014897,2.4150756202169075,0.8812465320912924,1.9026492949742544,2.3554230352097663,1.9693369244001298,2.309568773511299,1.987015421068556,1.8748481559750376,2.2505825629250005
272,522.9548267037153,505.9012247085254,27.710815499061717,2.3909248640147385,0.8812465320912924,1.9136228020245118,2.3818688048576684,1.9896435551561285,2.286473085776186,2.0421452668578706,1.8894330077486208,2.2655767372957505
273,521.5228598907422,505.9012247085254,27.615546637032697,2.3909248640147385,0.8812465320912924,1.9136228020245118,2.3818688048576684,1.9896435551561285,2.286473085776186,2.0421452668578706,1.8894330077486208,2.2655767372957505
279,523.977796255626,505.9012247085254,27.050772343388772,2.3909248640147385,0.8812465320912924,1.9136228020245118,2.3818688048576684,1.9896435551561285,2.286473085776186,2.0421452668578706,1.8894330077486208,2.2655767372957505
