it,cur,best,temp,d1,d2,d3,d4,r1,r2,r3,noise1,noise2
0,1047.1585759798338,1047.1585759798338,75.53652422952275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1047.1585759798338,1047.1585759798338,75.2743459919467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1024.51167884476,1047.1585759798338,75.01307774366337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1004.6403861458639,1024.51167884476,74.49325859208172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,992.0994919031334,1004.6403861458639,74.23470140470539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,954.5495395928657,992.0994919031334,73.72027617829384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,901.0212583775854,954.5495395928657,72.44975520635808,0.99,1.0725,1.21,0.99,1.2375,0.99,1.1,1.155,1.1219999999999999
17,841.0674738618227,901.0212583775854,71.20113083633174,0.99,1.0725,1.21,0.99,1.2375,0.99,1.1,1.155,1.1219999999999999
20,804.3543858204529,841.0674738618227,70.46230932390908,0.9801,1.061775,1.5279,0.9801,1.225125,0.9801,1.221,1.22595,1.1657799999999998
23,750.5493529883038,804.3543858204529,69.73115422381451,0.9801,1.061775,1.5279,0.9801,1.225125,0.9801,1.221,1.22595,1.1657799999999998
24,745.1326146558315,750.5493529883038,69.48912573090963,0.9801,1.061775,1.5279,0.9801,1.225125,0.9801,1.221,1.22595,1.1657799999999998
26,722.2040584231615,745.1326146558315,69.00758598519985,0.9801,1.061775,1.5279,0.9801,1.225125,0.9801,1.221,1.22595,1.1657799999999998
27,710.7647342016111,722.2040584231615,68.76806891107552,0.9801,1.061775,1.5279,0.9801,1.225125,0.9801,1.221,1.22595,1.1657799999999998
29,692.3827413709656,710.7647342016111,68.29152588267961,0.9801,1.061775,1.5279,0.9801,1.225125,0.9801,1.221,1.22595,1.1657799999999998
30,691.4701922541302,692.3827413709656,68.05449416749377,1.168299,1.05115725,1.760121,0.9801,1.225125,1.168299,1.40679,1.4336905,1.3426936285714284
35,677.6770090189874,691.4701922541302,66.88161926038998,1.168299,1.05115725,1.760121,0.9801,1.225125,1.168299,1.40679,1.4336905,1.3426936285714284
36,665.2291686100214,677.6770090189874,66.6494811623933,1.168299,1.05115725,1.760121,0.9801,1.225125,1.168299,1.40679,1.4336905,1.3426936285714284
38,655.4829164110378,665.2291686100214,66.18761934051759,1.168299,1.05115725,1.760121,0.9801,1.225125,1.168299,1.40679,1.4336905,1.3426936285714284
40,646.3795756232571,655.4829164110378,65.72895808883067,1.168299,1.0406456775,1.86626979,1.3002989999999999,1.37787375,1.48661601,1.3927221,1.666853595,1.384266692285714
42,616.5822963469205,646.3795756232571,65.27347522829749,1.168299,1.0406456775,1.86626979,1.3002989999999999,1.37787375,1.48661601,1.3927221,1.666853595,1.384266692285714
45,600.8701804416935,616.5822963469205,64.59616228224178,1.168299,1.0406456775,1.86626979,1.3002989999999999,1.37787375,1.48661601,1.3927221,1.666853595,1.384266692285714
46,598.0598823086546,600.8701804416935,64.37195673195892,1.168299,1.0406456775,1.86626979,1.3002989999999999,1.37787375,1.48661601,1.3927221,1.666853595,1.384266692285714
56,588.6997741503585,598.0598823086546,62.172259126891504,1.48661601,1.030239220725,2.0126070921,1.41929601,1.4740950125,1.6367498499000002,1.378794879,1.81518505905,1.452924025362857
62,586.4725734849446,588.6997741503585,60.88868728202894,1.4717498499000001,1.01993682851775,2.157481021179,1.4051030499000001,1.7893540623750002,1.620382351401,1.3650069302099999,1.8441760656023571,1.4383947851092285
67,583.7930381157623,586.4725734849446,59.83931039203521,1.4717498499000001,1.01993682851775,2.157481021179,1.4051030499000001,1.7893540623750002,1.620382351401,1.3650069302099999,1.8441760656023571,1.4383947851092285
68,578.5794461838817,583.7930381157623,59.631615305500915,1.4717498499000001,1.01993682851775,2.157481021179,1.4051030499000001,1.7893540623750002,1.620382351401,1.3650069302099999,1.8441760656023571,1.4383947851092285
70,578.4003374804188,578.5794461838817,59.21838528471074,1.4570323514010002,1.0097374602325724,2.3009062109672103,1.391052019401,1.9914605217512502,1.60417852788699,1.4613568609079,1.8917343049463335,1.5560108372581363
72,582.0671746157445,578.4003374804188,58.80801882965172,1.4570323514010002,1.0097374602325724,2.3009062109672103,1.391052019401,1.9914605217512502,1.60417852788699,1.4613568609079,1.8917343049463335,1.5560108372581363
75,579.1626476495323,578.4003374804188,58.197794962362615,1.4570323514010002,1.0097374602325724,2.3009062109672103,1.391052019401,1.9914605217512502,1.60417852788699,1.4613568609079,1.8917343049463335,1.5560108372581363
78,578.9866381242489,578.4003374804188,57.593903108557726,1.4570323514010002,1.0097374602325724,2.3009062109672103,1.391052019401,1.9914605217512502,1.60417852788699,1.4613568609079,1.8917343049463335,1.5560108372581363
82,577.0433024158285,578.4003374804188,56.79845030407479,1.5091286945536568,0.9996400856302466,2.410397148857538,1.52714149920699,2.0932125832004043,1.6256367426081202,1.4613568609079,1.9771026761825845,1.590450728885555
84,565.871058635864,577.0433024158285,56.404853305573944,1.5091286945536568,0.9996400856302466,2.410397148857538,1.52714149920699,2.0932125832004043,1.6256367426081202,1.4613568609079,1.9771026761825845,1.590450728885555
89,555.8486277319348,565.871058635864,55.43275237542587,1.5091286945536568,0.9996400856302466,2.410397148857538,1.52714149920699,2.0932125832004043,1.6256367426081202,1.4613568609079,1.9771026761825845,1.590450728885555
90,543.5028492805582,555.8486277319348,55.240351924517924,1.6590374076081202,0.9896436847739442,2.5182931773689625,1.5118700842149202,2.2042804573684003,1.675380375182039,1.4613568609079,2.0516173637064727,1.6845462215966995
104,531.9827748211786,543.5028492805582,52.61582077711886,1.642447033532039,0.9797472479262047,2.6031102455952726,1.496751383372771,2.248237652794716,1.6586265714302186,1.446743292298821,2.078244047212265,1.6677007593807325
121,530.6858448848755,531.9827748211786,49.595953446695816,1.6097623375647512,0.9699497754469426,2.6329833517079266,1.4669660308436527,2.203497723504101,1.7345199026587574,1.4179531007820745,2.091336990672741,1.634513514269056
123,530.5903718510878,530.6858448848755,49.25226768925171,1.6097623375647512,0.9699497754469426,2.6329833517079266,1.4669660308436527,2.203497723504101,1.7345199026587574,1.4179531007820745,2.091336990672741,1.634513514269056
125,523.6761173409664,530.5903718510878,48.91096357570517,1.6097623375647512,0.9699497754469426,2.6329833517079266,1.4669660308436527,2.203497723504101,1.7345199026587574,1.4179531007820745,2.091336990672741,1.634513514269056
140,523.5006746075579,523.6761173409664,46.42545035660826,1.6761647141891036,0.9506477749155484,2.9072869830089387,1.519448406829864,2.3229981188063697,1.700002956595848,1.471410834076511,2.0497193845583532,1.7420009810493873
151,523.9910469369818,523.5006746075579,44.68338408467933,1.6594030670472126,0.9506477749155484,2.944214113178849,1.5042539227615652,2.299768137618306,1.7490029270298897,1.471410834076511,2.08422219071277,1.7245809712388933
153,521.8508436387851,523.5006746075579,44.373741026383975,1.6594030670472126,0.9506477749155484,2.944214113178849,1.5042539227615652,2.299768137618306,1.7490029270298897,1.471410834076511,2.08422219071277,1.7245809712388933
162,521.3604713093613,521.8508436387851,43.00668702021057,1.6428090363767405,0.9411412971663929,2.9647719720470604,1.5717113835339496,2.3427704562421225,1.7315128977595908,1.531696725735746,2.1458799688056422,1.7323351615265044
164,516.8587044536714,521.3604713093613,42.70866299251265,1.6428090363767405,0.9411412971663929,2.9647719720470604,1.5717113835339496,2.3427704562421225,1.7315128977595908,1.531696725735746,2.1458799688056422,1.7323351615265044
168,503.9737126344851,516.8587044536714,42.118796289277135,1.6428090363767405,0.9411412971663929,2.9647719720470604,1.5717113835339496,2.3427704562421225,1.7315128977595908,1.531696725735746,2.1458799688056422,1.7323351615265044
169,504.7160208661136,503.9737126344851,41.97260698691536,1.6428090363767405,0.9411412971663929,2.9647719720470604,1.5717113835339496,2.3427704562421225,1.7315128977595908,1.531696725735746,2.1458799688056422,1.7323351615265044
187,500.24388491111404,503.9737126344851,39.426282797638265,1.8477171365528433,0.9224125853527817,3.0146730098033236,1.6221093270016238,2.2961493241629043,2.023755791094175,1.5754659608936046,2.2635569574264096,1.763201691812127
188,506.3339903601816,500.24388491111404,39.28943888744389,1.8477171365528433,0.9224125853527817,3.0146730098033236,1.6221093270016238,2.2961493241629043,2.023755791094175,1.5754659608936046,2.2635569574264096,1.763201691812127
190,505.59168212855303,500.24388491111404,39.01717432501144,1.9942399651873148,0.9224125853527817,2.9845262797052903,1.6358882337316076,2.303187830921275,2.113518233183233,1.5597113012846686,2.2596713878521455,1.9105696748940058
214,502.67986191102267,500.24388491111404,35.893488083952164,1.9545545898800873,0.9131884594992539,2.925134206739155,1.6528340578803487,2.2903543930859414,2.0714592203428865,1.5286730463891036,2.264203927233887,1.8725493383636151
242,507.1033706884812,500.24388491111404,32.563830853703024,1.9455073640060587,0.8950160091552186,2.838254795664795,1.6037432335272443,2.2223285772568957,2.009934810039482,1.5486099282383008,2.2249576635339707,1.8169327504648771
251,506.81450653112,500.24388491111404,31.56061331118302,1.9260522903659982,0.8860658490636665,2.809872247708147,1.7377058011919717,2.2501052914843265,1.9898354619390872,1.5331238289559177,2.224136658327202,1.7987634229602283
272,506.53083189860064,500.24388491111404,29.338324201558063,1.937223849787715,0.8684331386672995,2.7539557899787543,1.7031254557482516,2.2053281961837885,1.9832377362464995,1.502614664759695,2.179876338826491,1.7849680308433196
300,507.97754423588157,500.24388491111404,26.616756348563957,1.87968636422517,0.8426398060157421,2.7211655490605953,1.6525409265870727,2.1398277434289334,1.9733385922422424,1.4579855066016671,2.1151318316870054,1.797292695359242
