it,cur,best,temp,d1,d2,d3,d4,r1,r2,r3,noise1,noise2
0,2437.9584074994004,2437.9584074994004,175.861525219647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2402.099127178386,2437.9584074994004,175.17709588530874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,2363.7263523141673,2402.099127178386,174.4953302576176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,2298.2992348515677,2363.7263523141673,173.81621796978666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,2280.540175853098,2298.2992348515677,173.13974869537503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,2262.1687592677345,2280.540175853098,172.46591214813105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,2231.8766313377955,2262.1687592677345,171.12609629014682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,2208.3819184053586,2231.8766313377955,170.46009660644407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,2187.2804254505627,2208.3819184053586,169.79668890367412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,2102.957140454619,2187.2804254505627,169.13586309419685,1.155,1.155,1.2375,1.21,1.2375,1.2375,1.155,1.188,1.2650000000000001
11,2105.5394661575365,2102.957140454619,168.47760912963182,1.155,1.155,1.2375,1.21,1.2375,1.2375,1.155,1.188,1.2650000000000001
12,2105.1001253415675,2102.957140454619,167.82191700070553,1.155,1.155,1.2375,1.21,1.2375,1.2375,1.155,1.188,1.2650000000000001
13,2088.1276155382384,2102.957140454619,167.16877673709925,1.155,1.155,1.2375,1.21,1.2375,1.2375,1.155,1.188,1.2650000000000001
14,2016.394887237072,2088.1276155382384,166.51817840729737,1.155,1.155,1.2375,1.21,1.2375,1.2375,1.155,1.188,1.2650000000000001
15,2008.7137343472612,2016.394887237072,165.8701121184364,1.155,1.155,1.2375,1.21,1.2375,1.2375,1.155,1.188,1.2650000000000001
16,1976.6894123593522,2008.7137343472612,165.22456801615454,1.155,1.155,1.2375,1.21,1.2375,1.2375,1.155,1.188,1.2650000000000001
17,1965.2043462532265,1976.6894123593522,164.58153628444185,1.155,1.155,1.2375,1.21,1.2375,1.2375,1.155,1.188,1.2650000000000001
19,1939.6970561629287,1965.2043462532265,163.30297085954845,1.155,1.155,1.2375,1.21,1.2375,1.2375,1.155,1.188,1.2650000000000001
20,1921.8582294863377,1939.6970561629287,162.6674177247666,1.4734500000000001,1.29345,1.472625,1.4628999999999999,1.555125,1.472625,1.41145,1.39112,1.5523500000000001
