it,cur,best,temp,d1,d2,d3,d4,r1,r2,r3,noise1,noise2
0,4772.876277829689,4772.876277829689,344.29024684007334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4569.383364792533,4772.876277829689,342.83514000660006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,4450.7153458743005,4569.383364792533,341.38618303045286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,4424.005592671721,4450.7153458743005,338.5066147930646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,4246.460737974385,4424.005592671721,337.07595187745176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,4173.352308563667,4246.460737974385,335.6513355094946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,4172.803870565499,4173.352308563667,334.2327401340898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,4171.633822740401,4172.803870565499,332.8201403041401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,4036.8806293825196,4171.633822740401,331.4135106800978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,4020.84230878612,4036.8806293825196,330.01282602950994,1.2375,1.1,0.99,1.254,1.27875,1.155,0.99,1.254,1.21
11,3994.74300707306,4020.84230878612,328.6180612265661,1.2375,1.1,0.99,1.254,1.27875,1.155,0.99,1.254,1.21
13,3815.819401031822,3994.74300707306,325.8461911908778,1.2375,1.1,0.99,1.254,1.27875,1.155,0.99,1.254,1.21
14,3815.9858404309293,3815.819401031822,324.46903623567704,1.2375,1.1,0.99,1.254,1.27875,1.155,0.99,1.254,1.21
16,3760.645470333468,3815.819401031822,321.7321629314728,1.2375,1.1,0.99,1.254,1.27875,1.155,0.99,1.254,1.21
18,3676.635360852498,3760.645470333468,319.0183749594475,1.2375,1.1,0.99,1.254,1.27875,1.155,0.99,1.254,1.21
19,3653.684727639424,3676.635360852498,317.67007705769873,1.2375,1.1,0.99,1.254,1.27875,1.155,0.99,1.254,1.21
20,3626.7708056705665,3653.684727639424,316.32747759646173,1.445125,1.2389999999999999,1.2001,1.46146,1.4859625,1.33345,1.3101,1.40646,1.4428999999999998
21,3561.469623919494,3626.7708056705665,314.9905524918717,1.445125,1.2389999999999999,1.2001,1.46146,1.4859625,1.33345,1.3101,1.40646,1.4428999999999998
22,3516.6968561235,3561.469623919494,313.65927776185197,1.445125,1.2389999999999999,1.2001,1.46146,1.4859625,1.33345,1.3101,1.40646,1.4428999999999998
23,3472.1800997105056,3516.6968561235,312.3336295256834,1.445125,1.2389999999999999,1.2001,1.46146,1.4859625,1.33345,1.3101,1.40646,1.4428999999999998
24,3325.349316171283,3472.1800997105056,311.01358400357645,1.445125,1.2389999999999999,1.2001,1.46146,1.4859625,1.33345,1.3101,1.40646,1.4428999999999998
26,3276.660495633405,3325.349316171283,308.39020648447786,1.445125,1.2389999999999999,1.2001,1.46146,1.4859625,1.33345,1.3101,1.40646,1.4428999999999998
27,3284.1362090672565,3276.660495633405,307.0868274287236,1.445125,1.2389999999999999,1.2001,1.46146,1.4859625,1.33345,1.3101,1.40646,1.4428999999999998
28,3204.949049884928,3276.660495633405,305.78895696866164,1.445125,1.2389999999999999,1.2001,1.46146,1.4859625,1.33345,1.3101,1.40646,1.4428999999999998
29,3172.9860427010417,3204.949049884928,304.49657182278656,1.445125,1.2389999999999999,1.2001,1.46146,1.4859625,1.33345,1.3101,1.40646,1.4428999999999998
31,3150.1173850070104,3172.9860427010417,301.928164839144,1.76067375,1.30161,1.518099,1.7768454,1.8011028750000002,1.6141155,1.461999,1.6923954,1.6759709999999999
33,3037.6181089257407,3150.1173850070104,299.38142218621664,1.76067375,1.30161,1.518099,1.7768454,1.8011028750000002,1.6141155,1.461999,1.6923954,1.6759709999999999
34,3038.2713497507348,3037.6181089257407,298.11611781806687,1.76067375,1.30161,1.518099,1.7768454,1.8011028750000002,1.6141155,1.461999,1.6923954,1.6759709999999999
35,3036.9151066641684,3037.6181089257407,296.85616112691173,1.76067375,1.30161,1.518099,1.7768454,1.8011028750000002,1.6141155,1.461999,1.6923954,1.6759709999999999
36,2985.2117661217067,3036.9151066641684,295.601529511352,1.76067375,1.30161,1.518099,1.7768454,1.8011028750000002,1.6141155,1.461999,1.6923954,1.6759709999999999
37,2950.445535958064,2985.2117661217067,294.35220046551086,1.76067375,1.30161,1.518099,1.7768454,1.8011028750000002,1.6141155,1.461999,1.6923954,1.6759709999999999
38,2922.6475475446277,2950.445535958064,293.1081515786302,1.76067375,1.30161,1.518099,1.7768454,1.8011028750000002,1.6141155,1.461999,1.6923954,1.6759709999999999
39,2841.8242350003184,2922.6475475446277,291.86936053466866,1.76067375,1.30161,1.518099,1.7768454,1.8011028750000002,1.6141155,1.461999,1.6923954,1.6759709999999999
43,2802.6072822591877,2841.8242350003184,286.9663317599024,2.0070670125000003,1.4385938999999999,1.72291801,2.089076946,1.8930918462500004,1.9279743450000002,1.7323790100000003,1.9004714460000003,1.9892112899999999
44,2799.5311654835145,2802.6072822591877,285.75349847707474,2.0070670125000003,1.4385938999999999,1.72291801,2.089076946,1.8930918462500004,1.9279743450000002,1.7323790100000003,1.9004714460000003,1.9892112899999999
46,2789.614658007973,2799.5311654835145,283.3431879875499,2.0070670125000003,1.4385938999999999,1.72291801,2.089076946,1.8930918462500004,1.9279743450000002,1.7323790100000003,1.9004714460000003,1.9892112899999999
47,2787.044483052705,2789.614658007973,282.14566754413664,2.0070670125000003,1.4385938999999999,1.72291801,2.089076946,1.8930918462500004,1.9279743450000002,1.7323790100000003,1.9004714460000003,1.9892112899999999
48,2793.000723941222,2787.044483052705,280.9532082960271,2.0070670125000003,1.4385938999999999,1.72291801,2.089076946,1.8930918462500004,1.9279743450000002,1.7323790100000003,1.9004714460000003,1.9892112899999999
49,2791.7167156300115,2787.044483052705,279.76578885260705,2.0070670125000003,1.4385938999999999,1.72291801,2.089076946,1.8930918462500004,1.9279743450000002,1.7323790100000003,1.9004714460000003,1.9892112899999999
50,2784.939395712837,2787.044483052705,278.58338791366737,2.1519963423750004,1.6642079609999998,1.8706888299000002,2.2006861765399997,2.0766609277875006,2.07369460155,1.8150552199000003,2.1514667315400002,2.092176319957143
51,2780.994759490332,2784.939395712837,277.4059842690221,2.1519963423750004,1.6642079609999998,1.8706888299000002,2.2006861765399997,2.0766609277875006,2.07369460155,1.8150552199000003,2.1514667315400002,2.092176319957143
52,2762.442610068994,2780.994759490332,276.23355679812795,2.1519963423750004,1.6642079609999998,1.8706888299000002,2.2006861765399997,2.0766609277875006,2.07369460155,1.8150552199000003,2.1514667315400002,2.092176319957143
53,2766.1588185775436,2762.442610068994,275.0660844697053,2.1519963423750004,1.6642079609999998,1.8706888299000002,2.2006861765399997,2.0766609277875006,2.07369460155,1.8150552199000003,2.1514667315400002,2.092176319957143
54,2763.8557122478555,2762.442610068994,273.9035463413611,2.1519963423750004,1.6642079609999998,1.8706888299000002,2.2006861765399997,2.0766609277875006,2.07369460155,1.8150552199000003,2.1514667315400002,2.092176319957143
56,2764.409197698944,2762.442610068994,271.59318935751617,2.1519963423750004,1.6642079609999998,1.8706888299000002,2.2006861765399997,2.0766609277875006,2.07369460155,1.8150552199000003,2.1514667315400002,2.092176319957143
57,2739.0739953072894,2762.442610068994,270.44532905828873,2.1519963423750004,1.6642079609999998,1.8706888299000002,2.2006861765399997,2.0766609277875006,2.07369460155,1.8150552199000003,2.1514667315400002,2.092176319957143
58,2713.1042896586755,2739.0739953072894,269.3023200709431,2.1519963423750004,1.6642079609999998,1.8706888299000002,2.2006861765399997,2.0766609277875006,2.07369460155,1.8150552199000003,2.1514667315400002,2.092176319957143
59,2708.627141384707,2713.1042896586755,268.1641418919154,2.1519963423750004,1.6642079609999998,1.8706888299000002,2.2006861765399997,2.0766609277875006,2.07369460155,1.8150552199000003,2.1514667315400002,2.092176319957143
60,2687.466002718872,2708.627141384707,267.03077410429785,2.4604763789512503,1.9000658813899998,2.0719819416010004,2.4186793147745993,2.340894318509626,2.2554576555345003,2.0619046677010004,2.4599520642246,2.2987545567575713
61,2695.3403873862144,2687.466002718872,265.90219637747276,2.4604763789512503,1.9000658813899998,2.0719819416010004,2.4186793147745993,2.340894318509626,2.2554576555345003,2.0619046677010004,2.4599520642246,2.2987545567575713
62,2650.235750457943,2687.466002718872,264.7783884667475,2.4604763789512503,1.9000658813899998,2.0719819416010004,2.4186793147745993,2.340894318509626,2.2554576555345003,2.0619046677010004,2.4599520642246,2.2987545567575713
64,2647.463548290219,2650.235750457943,262.5450015422753,2.4604763789512503,1.9000658813899998,2.0719819416010004,2.4186793147745993,2.340894318509626,2.2554576555345003,2.0619046677010004,2.4599520642246,2.2987545567575713
65,2622.923570950619,2647.463548290219,261.4353824655087,2.4604763789512503,1.9000658813899998,2.0719819416010004,2.4186793147745993,2.340894318509626,2.2554576555345003,2.0619046677010004,2.4599520642246,2.2987545567575713
66,2612.120570757501,2622.923570950619,260.33045307808413,2.4604763789512503,1.9000658813899998,2.0719819416010004,2.4186793147745993,2.340894318509626,2.2554576555345003,2.0619046677010004,2.4599520642246,2.2987545567575713
68,2573.0959887059853,2612.120570757501,258.13458417309783,2.4604763789512503,1.9000658813899998,2.0719819416010004,2.4186793147745993,2.340894318509626,2.2554576555345003,2.0619046677010004,2.4599520642246,2.2987545567575713
71,2555.100383713499,2573.0959887059853,254.87546068868133,2.4604763789512503,2.1210652225760995,2.2492621221849904,2.6144925216268535,2.51998537532453,2.4529030789791553,2.2612856210239904,2.633352543582354,2.503767011189996
72,2565.0469410569153,2555.100383713499,253.7982561267263,2.4604763789512503,2.1210652225760995,2.2492621221849904,2.6144925216268535,2.51998537532453,2.4529030789791553,2.2612856210239904,2.633352543582354,2.503767011189996
73,2570.9705566199145,2555.100383713499,252.72560425754585,2.4604763789512503,2.1210652225760995,2.2492621221849904,2.6144925216268535,2.51998537532453,2.4529030789791553,2.2612856210239904,2.633352543582354,2.503767011189996
74,2569.403464224545,2555.100383713499,251.65748583965862,2.4604763789512503,2.1210652225760995,2.2492621221849904,2.6144925216268535,2.51998537532453,2.4529030789791553,2.2612856210239904,2.633352543582354,2.503767011189996
75,2567.389809812757,2555.100383713499,250.5938817129054,2.4604763789512503,2.1210652225760995,2.2492621221849904,2.6144925216268535,2.51998537532453,2.4529030789791553,2.2612856210239904,2.633352543582354,2.503767011189996
77,2567.1513482128053,2555.100383713499,248.4801400967137,2.4604763789512503,2.1210652225760995,2.2492621221849904,2.6144925216268535,2.51998537532453,2.4529030789791553,2.2612856210239904,2.633352543582354,2.503767011189996
78,2569.3196092854882,2555.100383713499,247.4299646904813,2.4604763789512503,2.1210652225760995,2.2492621221849904,2.6144925216268535,2.51998537532453,2.4529030789791553,2.2612856210239904,2.633352543582354,2.503767011189996
82,2565.0553125315905,2555.100383713499,243.27346044353166,2.635871615161738,2.299854570350339,2.3967695009631402,2.6633475964105853,2.5614521882379515,2.604374048189364,2.3886727648137502,2.789519018146531,2.5870626744114293
84,2564.7326144463714,2555.100383713499,241.2214660614678,2.635871615161738,2.299854570350339,2.3967695009631402,2.6633475964105853,2.5614521882379515,2.604374048189364,2.3886727648137502,2.789519018146531,2.5870626744114293
85,2560.9208302710713,2555.100383713499,240.20196868427507,2.635871615161738,2.299854570350339,2.3967695009631402,2.6633475964105853,2.5614521882379515,2.604374048189364,2.3886727648137502,2.789519018146531,2.5870626744114293
87,2560.9522750238566,2555.100383713499,238.1758821173221,2.635871615161738,2.299854570350339,2.3967695009631402,2.6633475964105853,2.5614521882379515,2.604374048189364,2.3886727648137502,2.789519018146531,2.5870626744114293
88,2556.3432413616515,2555.100383713499,237.16925658314472,2.635871615161738,2.299854570350339,2.3967695009631402,2.6633475964105853,2.5614521882379515,2.604374048189364,2.3886727648137502,2.789519018146531,2.5870626744114293
89,2540.7436538972647,2555.100383713499,236.16688544683942,2.635871615161738,2.299854570350339,2.3967695009631402,2.6633475964105853,2.5614521882379515,2.604374048189364,2.3886727648137502,2.789519018146531,2.5870626744114293
92,2536.739418754851,2540.7436538972647,233.18511899711345,2.747012899010121,2.4768560246468354,2.3728018059535088,2.7467141204464793,2.735837666355572,2.73333030770747,2.4147860371656127,2.8316238279650654,2.747192047667315
94,2529.701042292555,2536.739418754851,231.2182190595264,2.747012899010121,2.4768560246468354,2.3728018059535088,2.7467141204464793,2.735837666355572,2.73333030770747,2.4147860371656127,2.8316238279650654,2.747192047667315
95,2526.009149006025,2529.701042292555,230.24099936287516,2.747012899010121,2.4768560246468354,2.3728018059535088,2.7467141204464793,2.735837666355572,2.73333030770747,2.4147860371656127,2.8316238279650654,2.747192047667315
96,2525.439219195419,2526.009149006025,229.26790978338946,2.747012899010121,2.4768560246468354,2.3728018059535088,2.7467141204464793,2.735837666355572,2.73333030770747,2.4147860371656127,2.8316238279650654,2.747192047667315
97,2522.548404073881,2525.439219195419,228.2989328655597,2.747012899010121,2.4768560246468354,2.3728018059535088,2.7467141204464793,2.735837666355572,2.73333030770747,2.4147860371656127,2.8316238279650654,2.747192047667315
98,2514.8392894726817,2522.548404073881,227.33405122765012,2.747012899010121,2.4768560246468354,2.3728018059535088,2.7467141204464793,2.735837666355572,2.73333030770747,2.4147860371656127,2.8316238279650654,2.747192047667315
102,2508.145716509217,2514.8392894726817,223.5151324051622,2.7195427700200194,2.7820874644003672,2.679073787893974,2.8292469792420145,2.8734792896920163,2.8709970046303956,2.6381381767939565,2.935307589685415,2.983720127190642
104,2513.7684034508648,2508.145716509217,221.62979811853083,2.7195427700200194,2.7820874644003672,2.679073787893974,2.8292469792420145,2.8734792896920163,2.8709970046303956,2.6381381767939565,2.935307589685415,2.983720127190642
106,2515.573394032397,2508.145716509217,219.76036649286965,2.7195427700200194,2.7820874644003672,2.679073787893974,2.8292469792420145,2.8734792896920163,2.8709970046303956,2.6381381767939565,2.935307589685415,2.983720127190642
107,2517.7684034508648,2508.145716509217,218.83157221552577,2.7195427700200194,2.7820874644003672,2.679073787893974,2.8292469792420145,2.8734792896920163,2.8709970046303956,2.6381381767939565,2.935307589685415,2.983720127190642
108,2512.725802089744,2508.145716509217,217.90670339036143,2.7195427700200194,2.7820874644003672,2.679073787893974,2.8292469792420145,2.8734792896920163,2.8709970046303956,2.6381381767939565,2.935307589685415,2.983720127190642
