it,cur,best,temp,d1,d2,d3,d4,r1,r2,r3,noise1,noise2
0,1004.1372891338195,1004.1372891338195,72.43319437025244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1004.1372891338195,1004.1372891338195,72.18330150677671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,987.2098386320662,1004.1372891338195,71.93427076796303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,986.2025164698416,987.2098386320662,71.686099179501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,940.1815772559731,986.2025164698416,71.43878377734158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,904.4068799321172,940.1815772559731,71.19232160766163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,874.7014492497934,904.4068799321172,70.21494653320751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,856.4193611653566,874.7014492497934,69.97270657402129,1.21,1.0725,1.2375,0.99,1.1,1.0725,1.254,1.1,1.19625
11,852.9283934877677,856.4193611653566,69.73130233715237,1.21,1.0725,1.2375,0.99,1.1,1.0725,1.254,1.1,1.19625
13,836.9520976407621,852.9283934877677,69.25098950742203,1.21,1.0725,1.2375,0.99,1.1,1.0725,1.254,1.1,1.19625
16,818.3438799879225,836.9520976407621,68.53671642219385,1.21,1.0725,1.2375,0.99,1.1,1.0725,1.254,1.1,1.19625
17,799.9714150106885,818.3438799879225,68.30026631849665,1.21,1.0725,1.2375,0.99,1.1,1.0725,1.254,1.1,1.19625
20,785.6919502615142,799.9714150106885,67.5957992445642,1.5279,1.193775,1.225125,1.1451,1.287,1.391775,1.32396,1.199,1.3728589285714285
21,785.6009093253622,785.6919502615142,67.36259528360385,1.5279,1.193775,1.225125,1.1451,1.287,1.391775,1.32396,1.199,1.3728589285714285
23,780.1110514552677,785.6009093253622,66.89859823100026,1.5279,1.193775,1.225125,1.1451,1.287,1.391775,1.32396,1.199,1.3728589285714285
24,766.4159206164387,780.1110514552677,66.66779959758638,1.5279,1.193775,1.225125,1.1451,1.287,1.391775,1.32396,1.199,1.3728589285714285
26,767.7380055649521,766.4159206164387,66.20858833372976,1.5279,1.193775,1.225125,1.1451,1.287,1.391775,1.32396,1.199,1.3728589285714285
27,765.0899593395989,766.4159206164387,65.98017021867565,1.5279,1.193775,1.225125,1.1451,1.287,1.391775,1.32396,1.199,1.3728589285714285
28,765.2904670365517,765.0899593395989,65.7525401408928,1.5279,1.193775,1.225125,1.1451,1.287,1.391775,1.32396,1.199,1.3728589285714285
31,751.1552412925407,765.0899593395989,65.07435099093138,1.842621,1.18183725,1.37787375,1.2911489999999999,1.43613,1.54285725,1.5807204000000001,1.3520100000000002,1.5741303392857144
35,729.5006825104526,751.1552412925407,64.18096744606929,1.842621,1.18183725,1.37787375,1.2911489999999999,1.43613,1.54285725,1.5807204000000001,1.3520100000000002,1.5741303392857144
36,715.779291066684,729.5006825104526,63.9595445766904,1.842621,1.18183725,1.37787375,1.2911489999999999,1.43613,1.54285725,1.5807204000000001,1.3520100000000002,1.5741303392857144
40,697.9278457875067,715.779291066684,63.0814658284344,1.82419479,1.2250188775,1.37787375,1.60823751,1.7517687,1.6374286775,1.5649131960000002,1.5364899,1.5583890358928574
43,661.4495071756747,697.9278457875067,62.4308268478439,1.82419479,1.2250188775,1.37787375,1.60823751,1.7517687,1.6374286775,1.5649131960000002,1.5364899,1.5583890358928574
45,679.4709960711338,661.4495071756747,62.00080007219717,1.82419479,1.2250188775,1.37787375,1.60823751,1.7517687,1.6374286775,1.5649131960000002,1.5364899,1.5583890358928574
46,669.2315734114459,661.4495071756747,61.786898730381026,1.82419479,1.2250188775,1.37787375,1.60823751,1.7517687,1.6374286775,1.5649131960000002,1.5364899,1.5583890358928574
47,668.4779397861084,661.4495071756747,61.57373534330058,1.82419479,1.2250188775,1.37787375,1.60823751,1.7517687,1.6374286775,1.5649131960000002,1.5364899,1.5583890358928574
48,651.2100845159869,661.4495071756747,61.36130736502888,1.82419479,1.2250188775,1.37787375,1.60823751,1.7517687,1.6374286775,1.5649131960000002,1.5364899,1.5583890358928574
51,635.3857431747151,651.2100845159869,60.72841055536586,1.8559528421,1.542768688725,1.4390950125,1.8788218015666664,1.899251013,1.7585543907249999,1.7142640640400002,1.6427916676666667,1.745305145533929
53,621.3477574573438,635.3857431747151,60.31011011150146,1.8559528421,1.542768688725,1.4390950125,1.8788218015666664,1.899251013,1.7585543907249999,1.7142640640400002,1.6427916676666667,1.745305145533929
55,617.4356415089721,621.3477574573438,59.89469094280525,1.8559528421,1.542768688725,1.4390950125,1.8788218015666664,1.899251013,1.7585543907249999,1.7142640640400002,1.6427916676666667,1.745305145533929
57,617.3052596261185,617.4356415089721,59.48213320290433,1.8559528421,1.542768688725,1.4390950125,1.8788218015666664,1.899251013,1.7585543907249999,1.7142640640400002,1.6427916676666667,1.745305145533929
62,617.0746867165354,617.3052596261185,58.463128593291316,2.057393313679,1.52734100183775,1.589704062375,1.970033583551,2.04525850287,1.8509688468177499,1.8291214233996,1.73636375099,1.8692806655071612
64,609.524006841193,617.0746867165354,58.06043152915558,2.057393313679,1.52734100183775,1.589704062375,1.970033583551,2.04525850287,1.8509688468177499,1.8291214233996,1.73636375099,1.8692806655071612
67,608.9790538931551,609.524006841193,57.46158082892746,2.057393313679,1.52734100183775,1.589704062375,1.970033583551,2.04525850287,1.8509688468177499,1.8291214233996,1.73636375099,1.8692806655071612
69,600.60319559879,608.9790538931551,57.065782477775535,2.057393313679,1.52734100183775,1.589704062375,1.970033583551,2.04525850287,1.8509688468177499,1.8291214233996,1.73636375099,1.8692806655071612
79,599.4025011312347,600.60319559879,55.127311275591296,2.057393313679,1.5120675918193724,1.65630702175125,2.1978332477154896,2.2228059178413,1.8324591583495724,1.9208302091656042,1.8840001134801,1.9605878588520897
80,584.8921980655921,599.4025011312347,54.93712331287413,2.1028193805422095,1.4969469159011788,1.6397439515337375,2.1758549152383346,2.200577858662887,1.8141345667660767,1.9841219070739482,1.947660112345299,1.9409819802635688
82,582.3594010818329,584.8921980655921,54.55871355611855,2.1028193805422095,1.4969469159011788,1.6397439515337375,2.1758549152383346,2.200577858662887,1.8141345667660767,1.9841219070739482,1.947660112345299,1.9409819802635688
88,584.8421458259832,582.3594010818329,53.43905163079225,2.1028193805422095,1.4969469159011788,1.6397439515337375,2.1758549152383346,2.200577858662887,1.8141345667660767,1.9841219070739482,1.947660112345299,1.9409819802635688
89,587.8212566374647,582.3594010818329,53.25468812522622,2.1028193805422095,1.4969469159011788,1.6397439515337375,2.1758549152383346,2.200577858662887,1.8141345667660767,1.9841219070739482,1.947660112345299,1.9409819802635688
94,584.3368603698914,582.3594010818329,52.34236757179221,2.131791186736787,1.481977446742167,1.6397439515337375,2.4240963660859514,2.274572080076258,1.905993221098416,2.039280688003209,1.9967549397932745,2.081572160460933
96,575.370441111919,582.3594010818329,51.98183062725563,2.131791186736787,1.481977446742167,1.6397439515337375,2.4240963660859514,2.274572080076258,1.905993221098416,2.039280688003209,1.9967549397932745,2.081572160460933
99,573.376087206224,575.370441111919,51.4456762300111,2.131791186736787,1.481977446742167,1.6397439515337375,2.4240963660859514,2.274572080076258,1.905993221098416,2.039280688003209,1.9967549397932745,2.081572160460933
110,572.8375731664889,573.376087206224,49.52665741616741,2.198268542120725,1.4524860955519978,1.770463046898216,2.425356848400841,2.2946480956827404,1.8680639559985577,2.1298740023119445,2.0226070164913885,2.2034988744677606
111,570.5094672764595,572.8375731664889,49.35579158113543,2.198268542120725,1.4524860955519978,1.770463046898216,2.425356848400841,2.2946480956827404,1.8680639559985577,2.1298740023119445,2.0226070164913885,2.2034988744677606
113,569.8417662056152,570.5094672764595,49.01582632703339,2.198268542120725,1.4524860955519978,1.770463046898216,2.425356848400841,2.2946480956827404,1.8680639559985577,2.1298740023119445,2.0226070164913885,2.2034988744677606
122,569.2137275868482,569.8417662056152,47.51472932756755,2.1762858566995176,1.4379612345964778,1.917758416429234,2.5661032799168324,2.601701614725913,1.931883316438572,2.174575262288825,2.096666660612189,2.2914638857230827
123,567.2940793161151,569.2137275868482,47.35080459841304,2.1762858566995176,1.4379612345964778,1.917758416429234,2.5661032799168324,2.601701614725913,1.931883316438572,2.174575262288825,2.096666660612189,2.2914638857230827
131,562.9686379299317,567.2940793161151,46.05960303533353,2.3195229981325225,1.423581622250513,2.063580832264942,2.540442247117664,2.575684598578654,1.9597073404170435,2.3178295096659367,2.141699994006067,2.3345492468658517
135,562.3174756885031,562.9686379299317,45.427266472493564,2.3195229981325225,1.423581622250513,2.063580832264942,2.540442247117664,2.575684598578654,1.9597073404170435,2.3178295096659367,2.141699994006067,2.3345492468658517
146,579.3863115447813,562.3174756885031,43.73274546683221,2.296327768151197,1.409345806028008,2.0429450239422926,2.8450378246464876,2.5499277525928674,2.105110267012873,2.2946512145692775,2.175282994066006,2.393703754397193
152,580.03747378621,562.3174756885031,42.835255647193556,2.2733644904696853,1.395252347967728,2.0225155737028695,2.891587446400023,2.5244284750669386,2.134059164342744,2.271704702423585,2.153530164125346,2.399766716853221
156,578.3056895680296,562.3174756885031,42.2471850486793,2.2733644904696853,1.395252347967728,2.0225155737028695,2.891587446400023,2.5244284750669386,2.134059164342744,2.271704702423585,2.153530164125346,2.399766716853221
157,561.2368537117515,562.3174756885031,42.10143322677789,2.2733644904696853,1.395252347967728,2.0225155737028695,2.891587446400023,2.5244284750669386,2.134059164342744,2.271704702423585,2.153530164125346,2.399766716853221
158,554.9302268117809,561.2368537117515,41.956184245327584,2.2733644904696853,1.395252347967728,2.0225155737028695,2.891587446400023,2.5244284750669386,2.134059164342744,2.271704702423585,2.153530164125346,2.399766716853221
159,543.6738922812334,554.9302268117809,41.811436369540324,2.2733644904696853,1.395252347967728,2.0225155737028695,2.891587446400023,2.5244284750669386,2.134059164342744,2.271704702423585,2.153530164125346,2.399766716853221
165,535.1886109069949,543.6738922812334,40.95337593712151,2.367297512231655,1.4912998244880507,2.002290417965841,3.082671571936023,2.714184190316269,2.1127185726993165,2.368987655399349,2.291994862484093,2.4986261925418316
169,528.5426667688089,535.1886109069949,40.391141022571624,2.367297512231655,1.4912998244880507,2.002290417965841,3.082671571936023,2.714184190316269,2.1127185726993165,2.368987655399349,2.291994862484093,2.4986261925418316
