it,cur,best,temp,d1,d2,d3,d4,r1,r2,r3,noise1,noise2
0,5367.605435072091,5367.605435072091,387.1908871313576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5178.713204797574,5367.605435072091,385.5318275131679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,4982.555732161507,5178.713204797574,383.87987673691686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,4885.973195193706,4982.555732161507,382.23500434219596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,4831.553049253824,4885.973195193706,380.5971799991154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,4719.956804337292,4831.553049253824,378.96637350774466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,4676.2450360025005,4719.956804337292,377.34255479755586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,4474.212778402621,4676.2450360025005,374.1157610823007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,4447.458103390688,4474.212778402621,372.51272657821283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,4318.288045447369,4447.458103390688,370.9165608561668,1.155,1.155,1.254,1.155,1.155,1.2375,1.2375,1.254,1.21
11,4192.168897754561,4318.288045447369,369.32723448437775,1.155,1.155,1.254,1.155,1.155,1.2375,1.2375,1.254,1.21
12,4191.300127534496,4192.168897754561,367.74471815717186,1.155,1.155,1.254,1.155,1.155,1.2375,1.2375,1.254,1.21
13,4153.109366962101,4191.300127534496,366.16898269444613,1.155,1.155,1.254,1.155,1.155,1.2375,1.2375,1.254,1.21
15,4115.344231771618,4153.109366962101,363.03773826665105,1.155,1.155,1.254,1.155,1.155,1.2375,1.2375,1.254,1.21
16,4005.9696257861538,4115.344231771618,361.4821715643986,1.155,1.155,1.254,1.155,1.155,1.2375,1.2375,1.254,1.21
17,3851.033756713063,4005.9696257861538,359.93327025119555,1.155,1.155,1.254,1.155,1.155,1.2375,1.2375,1.254,1.21
18,3826.0157033326623,3851.033756713063,358.39100576676793,1.155,1.155,1.254,1.155,1.155,1.2375,1.2375,1.254,1.21
19,3706.871110718189,3826.0157033326623,356.8553496732186,1.155,1.155,1.254,1.155,1.155,1.2375,1.2375,1.254,1.21
20,3707.01003819581,3706.871110718189,355.3262736545029,1.4734500000000001,1.36345,1.57146,1.4734500000000001,1.4734500000000001,1.555125,1.390125,1.51646,1.5279
21,3663.408486315582,3706.871110718189,353.80374951590665,1.4734500000000001,1.36345,1.57146,1.4734500000000001,1.4734500000000001,1.555125,1.390125,1.51646,1.5279
22,3556.538871721609,3663.408486315582,352.2877491835259,1.4734500000000001,1.36345,1.57146,1.4734500000000001,1.4734500000000001,1.555125,1.390125,1.51646,1.5279
24,3486.6615999907376,3556.538871721609,349.2752082427442,1.4734500000000001,1.36345,1.57146,1.4734500000000001,1.4734500000000001,1.555125,1.390125,1.51646,1.5279
25,3390.6164384287927,3486.6615999907376,347.77861208594015,1.4734500000000001,1.36345,1.57146,1.4734500000000001,1.4734500000000001,1.555125,1.390125,1.51646,1.5279
26,3397.55955004546,3390.6164384287927,346.28842863752106,1.4734500000000001,1.36345,1.57146,1.4734500000000001,1.4734500000000001,1.555125,1.390125,1.51646,1.5279
27,3371.408286471941,3390.6164384287927,344.8046304199149,1.4734500000000001,1.36345,1.57146,1.4734500000000001,1.4734500000000001,1.555125,1.390125,1.51646,1.5279
28,3327.4896094554174,3371.408286471941,343.327190073287,1.4734500000000001,1.36345,1.57146,1.4734500000000001,1.4734500000000001,1.555125,1.390125,1.51646,1.5279
29,3261.010862698761,3327.4896094554174,341.8560803550361,1.4734500000000001,1.36345,1.57146,1.4734500000000001,1.4734500000000001,1.555125,1.390125,1.51646,1.5279
30,3238.398727896064,3261.010862698761,340.39127413929157,1.4587155,1.5898155,1.8857454000000002,1.6987155,1.7887155000000001,1.7045737500000002,1.61622375,1.7712953999999999,1.760121
31,3196.4636654746164,3238.398727896064,338.9327444164134,1.4587155,1.5898155,1.8857454000000002,1.6987155,1.7887155000000001,1.7045737500000002,1.61622375,1.7712953999999999,1.760121
33,3155.612711974383,3196.4636654746164,336.03440698886345,1.4587155,1.5898155,1.8857454000000002,1.6987155,1.7887155000000001,1.7045737500000002,1.61622375,1.7712953999999999,1.760121
34,3216.469639528667,3155.612711974383,334.5945458415932,1.4587155,1.5898155,1.8857454000000002,1.6987155,1.7887155000000001,1.7045737500000002,1.61622375,1.7712953999999999,1.760121
35,3167.508967883597,3155.612711974383,333.1608543010069,1.4587155,1.5898155,1.8857454000000002,1.6987155,1.7887155000000001,1.7045737500000002,1.61622375,1.7712953999999999,1.760121
36,3135.8868979454505,3155.612711974383,331.7333059311899,1.4587155,1.5898155,1.8857454000000002,1.6987155,1.7887155000000001,1.7045737500000002,1.61622375,1.7712953999999999,1.760121
37,3135.4885523077824,3135.8868979454505,330.31187440950146,1.4587155,1.5898155,1.8857454000000002,1.6987155,1.7887155000000001,1.7045737500000002,1.61622375,1.7712953999999999,1.760121
38,3131.6233253933337,3135.4885523077824,328.89653352609,1.4587155,1.5898155,1.8857454000000002,1.6987155,1.7887155000000001,1.7045737500000002,1.61622375,1.7712953999999999,1.760121
