it,cur,best,temp,d1,d2,d3,d4,r1,r2,r3,noise1,noise2
0,2590.5160028848936,2590.5160028848936,186.8662295352768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2590.5160028848936,2590.5160028848936,186.13332250576485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,2561.3893413995306,2590.5160028848936,184.67612076466466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,2453.1422002895465,2561.3893413995306,183.23032717383913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,2373.8092649330115,2453.1422002895465,181.0828318902689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,2332.9606919578287,2373.8092649330115,180.3726078934217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,2264.523350308467,2332.9606919578287,179.6651694622763,0.99,1.056,1.155,1.21,1.155,1.1,1.155,1.155,1.1219999999999999
11,2263.045932775674,2264.523350308467,178.9605056715805,0.99,1.056,1.155,1.21,1.155,1.1,1.155,1.155,1.1219999999999999
12,2188.2596938185993,2263.045932775674,178.25860563893198,0.99,1.056,1.155,1.21,1.155,1.1,1.155,1.155,1.1219999999999999
13,2157.4838098759233,2188.2596938185993,177.55945852461025,0.99,1.056,1.155,1.21,1.155,1.1,1.155,1.155,1.1219999999999999
15,2143.8827724839334,2157.4838098759233,176.16937990447036,0.99,1.056,1.155,1.21,1.155,1.1,1.155,1.155,1.1219999999999999
16,2146.2025771154354,2143.8827724839334,175.4784269311169,0.99,1.056,1.155,1.21,1.155,1.1,1.155,1.155,1.1219999999999999
17,2088.308217962149,2143.8827724839334,174.79018394068808,0.99,1.056,1.155,1.21,1.155,1.1,1.155,1.155,1.1219999999999999
19,1979.2952791179473,2088.308217962149,173.42178543505403,0.99,1.056,1.155,1.21,1.155,1.1,1.155,1.155,1.1219999999999999
20,1945.4745268740394,1979.2952791179473,172.7416087871281,1.3101,1.20544,1.4734500000000001,1.4454,1.3909500000000001,1.329,1.3909500000000001,1.2534500000000002,1.4150657142857141
21,1950.2643105466543,1945.4745268740394,172.06409985635904,1.3101,1.20544,1.4734500000000001,1.4454,1.3909500000000001,1.329,1.3909500000000001,1.2534500000000002,1.4150657142857141
22,1884.8527539021923,1945.4745268740394,171.3892481797078,1.3101,1.20544,1.4734500000000001,1.4454,1.3909500000000001,1.329,1.3909500000000001,1.2534500000000002,1.4150657142857141
25,1849.7545316287967,1884.8527539021923,169.38053265866105,1.3101,1.20544,1.4734500000000001,1.4454,1.3909500000000001,1.329,1.3909500000000001,1.2534500000000002,1.4150657142857141
26,1825.47055045533,1849.7545316287967,168.71620618642078,1.3101,1.20544,1.4734500000000001,1.4454,1.3909500000000001,1.329,1.3909500000000001,1.2534500000000002,1.4150657142857141
27,1801.3620678418838,1825.47055045533,168.05448526544896,1.3101,1.20544,1.4734500000000001,1.4454,1.3909500000000001,1.329,1.3909500000000001,1.2534500000000002,1.4150657142857141
