it,cur,best,temp,d1,d2,d3,d4,r1,r2,r3,noise1,noise2
0,5102.784398464361,5102.784398464361,368.08808731950535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4952.48458050801,5102.784398464361,366.52015259292875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,4850.408701550011,4952.48458050801,364.9588967548886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,4721.7716694904,4850.408701550011,363.40429135550664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,4712.562036188966,4721.7716694904,361.85630806609186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,4624.969296126065,4712.562036188966,360.314918678624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,4621.691580138006,4624.969296126065,358.7800951052399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,4411.633636443304,4621.691580138006,355.73003364698604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,4312.710673718295,4411.633636443304,352.70590137216806,0.99,1.21,1.155,1.21,1.155,1.155,1.21,1.1785714285714286,1.2375
11,4229.285329698721,4312.710673718295,351.20348972104097,0.99,1.21,1.155,1.21,1.155,1.155,1.21,1.1785714285714286,1.2375
12,4177.4177650622405,4229.285329698721,349.7074778516035,0.99,1.21,1.155,1.21,1.155,1.155,1.21,1.1785714285714286,1.2375
13,4186.174233052259,4177.4177650622405,348.2178385028813,0.99,1.21,1.155,1.21,1.155,1.155,1.21,1.1785714285714286,1.2375
14,4115.769433052912,4177.4177650622405,346.7345445300226,0.99,1.21,1.155,1.21,1.155,1.155,1.21,1.1785714285714286,1.2375
15,4077.175624854005,4115.769433052912,345.257568903804,0.99,1.21,1.155,1.21,1.155,1.155,1.21,1.1785714285714286,1.2375
16,4033.9968477366824,4077.175624854005,343.7868847101376,0.99,1.21,1.155,1.21,1.155,1.155,1.21,1.1785714285714286,1.2375
18,3994.8856933321035,4033.9968477366824,340.86428353684795,0.99,1.21,1.155,1.21,1.155,1.155,1.21,1.1785714285714286,1.2375
19,4025.19396094986,3994.8856933321035,339.41231330032366,0.99,1.21,1.155,1.21,1.155,1.155,1.21,1.1785714285714286,1.2375
20,3981.3560967249714,3994.8856933321035,337.9665279815792,1.3101,1.4619,1.38345,1.4379,1.41845,1.38345,1.4379,1.4667857142857144,1.427625
23,3884.1741766175237,3981.3560967249714,333.6660186354217,1.3101,1.4619,1.38345,1.4379,1.41845,1.38345,1.4379,1.4667857142857144,1.427625
24,3883.112732297924,3884.1741766175237,332.2447106504042,1.3101,1.4619,1.38345,1.4379,1.41845,1.38345,1.4379,1.4667857142857144,1.427625
25,3873.507201247154,3883.112732297924,330.82945697201507,1.3101,1.4619,1.38345,1.4379,1.41845,1.38345,1.4379,1.4667857142857144,1.427625
26,3795.500664431361,3873.507201247154,329.4202318108904,1.3101,1.4619,1.38345,1.4379,1.41845,1.38345,1.4379,1.4667857142857144,1.427625
27,3792.2893650916935,3795.500664431361,328.0170094875207,1.3101,1.4619,1.38345,1.4379,1.41845,1.38345,1.4379,1.4667857142857144,1.427625
28,3798.4690488090228,3792.2893650916935,326.6197644317825,1.3101,1.4619,1.38345,1.4379,1.41845,1.38345,1.4379,1.4667857142857144,1.427625
29,3798.5728401367273,3792.2893650916935,325.2284711824731,1.3101,1.4619,1.38345,1.4379,1.41845,1.38345,1.4379,1.4667857142857144,1.427625
30,3759.627048890413,3792.2893650916935,323.84310438684577,1.626999,1.612281,1.6396155000000001,1.573521,1.7342655,1.6146155000000002,1.583521,1.6121178571428572,1.74334875
31,3694.6458735228393,3759.627048890413,322.46363880014843,1.626999,1.612281,1.6396155000000001,1.573521,1.7342655,1.6146155000000002,1.583521,1.6121178571428572,1.74334875
32,3624.608191694167,3694.6458735228393,321.0900492851633,1.626999,1.612281,1.6396155000000001,1.573521,1.7342655,1.6146155000000002,1.583521,1.6121178571428572,1.74334875
33,3636.49164466823,3624.608191694167,319.7223108117489,1.626999,1.612281,1.6396155000000001,1.573521,1.7342655,1.6146155000000002,1.583521,1.6121178571428572,1.74334875
34,3636.360306585398,3624.608191694167,318.3603984563841,1.626999,1.612281,1.6396155000000001,1.573521,1.7342655,1.6146155000000002,1.583521,1.6121178571428572,1.74334875
35,3590.88193458176,3624.608191694167,317.0042874017135,1.626999,1.612281,1.6396155000000001,1.573521,1.7342655,1.6146155000000002,1.583521,1.6121178571428572,1.74334875
36,3538.215138698884,3590.88193458176,315.65395293609583,1.626999,1.612281,1.6396155000000001,1.573521,1.7342655,1.6146155000000002,1.583521,1.6121178571428572,1.74334875
37,3443.2270923757146,3538.215138698884,314.3093704531532,1.626999,1.612281,1.6396155000000001,1.573521,1.7342655,1.6146155000000002,1.583521,1.6121178571428572,1.74334875
38,3444.6113325028996,3443.2270923757146,312.97051545132274,1.626999,1.612281,1.6396155000000001,1.573521,1.7342655,1.6146155000000002,1.583521,1.6121178571428572,1.74334875
39,3452.22907457283,3443.2270923757146,311.63736353341034,1.626999,1.612281,1.6396155000000001,1.573521,1.7342655,1.6146155000000002,1.583521,1.6121178571428572,1.74334875
42,3400.540238413077,3443.2270923757146,307.6718838674466,1.94072901,1.8361581900000001,1.9532193450000002,1.7327857899999999,1.9819228450000002,1.9284693450000003,1.8076857899999998,1.8443300119047619,2.0109152625
