it,cur,best,temp,d1,d2,d3,d4,r1,r2,r3,noise1,noise2
0,2196.3021353787776,2196.3021353787776,158.42970995024018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2196.3021353787776,2196.3021353787776,157.82135983476107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,2177.3144931000506,2196.3021353787776,156.010289569723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,2148.7777082905295,2177.3144931000506,155.41122972352696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,2105.986964017573,2148.7777082905295,154.81447019162633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,2085.177397459071,2105.986964017573,154.22000214110415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,2066.855590037082,2085.177397459071,153.62781677296078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,1989.1201712611191,2066.855590037082,153.03790532198363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1918.1243097542,1989.1201712611191,152.45025905661743,1.21,1.1219999999999999,1.21,1.155,1.155,1.155,1.21,1.21,1.19625
11,1864.3189024868034,1918.1243097542,151.86486927883493,1.21,1.1219999999999999,1.21,1.155,1.155,1.155,1.21,1.21,1.19625
12,1864.5651825409805,1864.3189024868034,151.2817273240083,1.21,1.1219999999999999,1.21,1.155,1.155,1.155,1.21,1.21,1.19625
13,1865.4776698767387,1864.3189024868034,150.70082456078072,1.21,1.1219999999999999,1.21,1.155,1.155,1.155,1.21,1.21,1.19625
14,1854.8608332597948,1864.3189024868034,150.12215239093868,1.21,1.1219999999999999,1.21,1.155,1.155,1.155,1.21,1.21,1.19625
15,1834.9483459240366,1854.8608332597948,149.54570224928477,1.21,1.1219999999999999,1.21,1.155,1.155,1.155,1.21,1.21,1.19625
17,1800.9651427661754,1834.9483459240366,148.39943395407178,1.21,1.1219999999999999,1.21,1.155,1.155,1.155,1.21,1.21,1.19625
18,1724.429064121706,1800.9651427661754,147.82959883405957,1.21,1.1219999999999999,1.21,1.155,1.155,1.155,1.21,1.21,1.19625
19,1680.3242549331787,1724.429064121706,147.26195180907808,1.21,1.1219999999999999,1.21,1.155,1.155,1.155,1.21,1.21,1.19625
20,1677.6794124798837,1680.3242549331787,146.69648447711825,1.5279,1.3207799999999998,1.5279,1.14345,1.36345,1.4734500000000001,1.4379,1.4454,1.4542875
21,1614.8409985753951,1677.6794124798837,146.13318846843362,1.5279,1.3207799999999998,1.5279,1.14345,1.36345,1.4734500000000001,1.4379,1.4454,1.4542875
23,1620.245621543451,1614.8409985753951,145.0130771024746,1.5279,1.3207799999999998,1.5279,1.14345,1.36345,1.4734500000000001,1.4379,1.4454,1.4542875
25,1595.187843413372,1614.8409985753951,143.90155139378686,1.5279,1.3207799999999998,1.5279,1.14345,1.36345,1.4734500000000001,1.4379,1.4454,1.4542875
26,1581.365928015802,1595.187843413372,143.34898757582917,1.5279,1.3207799999999998,1.5279,1.14345,1.36345,1.4734500000000001,1.4379,1.4454,1.4542875
28,1589.713954637388,1581.365928015802,142.2502171187876,1.5279,1.3207799999999998,1.5279,1.14345,1.36345,1.4734500000000001,1.4379,1.4454,1.4542875
30,1578.9741633403587,1581.365928015802,141.15986874088085,1.587621,1.4675721999999998,1.732621,1.2970155,1.5698155,1.6237155,1.5235210000000001,1.6334460000000002,1.574744625
31,1585.415972181123,1578.9741633403587,140.6178326387097,1.587621,1.4675721999999998,1.732621,1.2970155,1.5698155,1.6237155,1.5235210000000001,1.6334460000000002,1.574744625
33,1562.7692491351982,1578.9741633403587,139.53999649316384,1.587621,1.4675721999999998,1.732621,1.2970155,1.5698155,1.6237155,1.5235210000000001,1.6334460000000002,1.574744625
34,1543.6099945374604,1562.7692491351982,139.00418049623224,1.587621,1.4675721999999998,1.732621,1.2970155,1.5698155,1.6237155,1.5235210000000001,1.6334460000000002,1.574744625
35,1508.4263122966418,1543.6099945374604,138.470421965187,1.587621,1.4675721999999998,1.732621,1.2970155,1.5698155,1.6237155,1.5235210000000001,1.6334460000000002,1.574744625
36,1488.739677401451,1508.4263122966418,137.93871299961847,1.587621,1.4675721999999998,1.732621,1.2970155,1.5698155,1.6237155,1.5235210000000001,1.6334460000000002,1.574744625
37,1436.1456891115104,1488.739677401451,137.4090457294536,1.587621,1.4675721999999998,1.732621,1.2970155,1.5698155,1.6237155,1.5235210000000001,1.6334460000000002,1.574744625
38,1402.6529822290947,1436.1456891115104,136.88141231483937,1.587621,1.4675721999999998,1.732621,1.2970155,1.5698155,1.6237155,1.5235210000000001,1.6334460000000002,1.574744625
39,1386.9724505004583,1402.6529822290947,136.35580494602684,1.587621,1.4675721999999998,1.732621,1.2970155,1.5698155,1.6237155,1.5235210000000001,1.6334460000000002,1.574744625
42,1381.5384721002483,1386.9724505004583,134.79106146604644,1.90174479,1.6728964779999997,2.04529479,1.524045345,1.8841173450000002,1.9374783450000002,1.75328579,1.9171115400000003,1.80649717875
43,1374.3404763199878,1381.5384721002483,134.27348078099578,1.90174479,1.6728964779999997,2.04529479,1.524045345,1.8841173450000002,1.9374783450000002,1.75328579,1.9171115400000003,1.80649717875
45,1370.12968857218,1374.3404763199878,133.2442741131199,1.90174479,1.6728964779999997,2.04529479,1.524045345,1.8841173450000002,1.9374783450000002,1.75328579,1.9171115400000003,1.80649717875
46,1357.677629159452,1370.12968857218,132.73263289652544,1.90174479,1.6728964779999997,2.04529479,1.524045345,1.8841173450000002,1.9374783450000002,1.75328579,1.9171115400000003,1.80649717875
47,1357.0017726421834,1357.677629159452,132.2229563177082,1.90174479,1.6728964779999997,2.04529479,1.524045345,1.8841173450000002,1.9374783450000002,1.75328579,1.9171115400000003,1.80649717875
48,1338.4827369188524,1357.0017726421834,131.71523683270672,1.90174479,1.6728964779999997,2.04529479,1.524045345,1.8841173450000002,1.9374783450000002,1.75328579,1.9171115400000003,1.80649717875
50,1337.7474659700742,1338.4827369188524,130.70563911303356,2.0477273421,1.8211675132199998,2.2448418421,1.72880489155,2.19527617155,2.08310356155,1.9557529321,2.0959404246,1.9864322069624998
53,1307.7619808030186,1337.7474659700742,129.20573379781985,2.0477273421,1.8211675132199998,2.2448418421,1.72880489155,2.19527617155,2.08310356155,1.9557529321,2.0959404246,1.9864322069624998
56,1319.2341451375542,1307.7619808030186,127.7230405628949,2.0477273421,1.8211675132199998,2.2448418421,1.72880489155,2.19527617155,2.08310356155,1.9557529321,2.0959404246,1.9864322069624998
57,1319.345485174204,1307.7619808030186,127.23260018715864,2.0477273421,1.8211675132199998,2.2448418421,1.72880489155,2.19527617155,2.08310356155,1.9557529321,2.0959404246,1.9864322069624998
58,1303.693709708984,1307.7619808030186,126.74404304064315,2.0477273421,1.8211675132199998,2.2448418421,1.72880489155,2.19527617155,2.08310356155,1.9557529321,2.0959404246,1.9864322069624998
60,1297.6204592909794,1303.693709708984,125.77254953759069,2.1892500686789997,1.8029558380877997,2.5523934236790002,1.8615168426345,2.3333234098345,2.2822725259345003,1.9736954027790001,2.170981020354,2.128567884892875
62,1297.4604960495446,1297.6204592909794,124.80850253540588,2.1892500686789997,1.8029558380877997,2.5523934236790002,1.8615168426345,2.3333234098345,2.2822725259345003,1.9736954027790001,2.170981020354,2.128567884892875
63,1295.7036594627345,1297.4604960495446,124.32925361830543,2.1892500686789997,1.8029558380877997,2.5523934236790002,1.8615168426345,2.3333234098345,2.2822725259345003,1.9736954027790001,2.170981020354,2.128567884892875
64,1295.461018775615,1295.7036594627345,123.85184495663532,2.1892500686789997,1.8029558380877997,2.5523934236790002,1.8615168426345,2.3333234098345,2.2822725259345003,1.9736954027790001,2.170981020354,2.128567884892875
66,1264.4787526178409,1295.461018775615,122.90252016132443,2.1892500686789997,1.8029558380877997,2.5523934236790002,1.8615168426345,2.3333234098345,2.2822725259345003,1.9736954027790001,2.170981020354,2.128567884892875
67,1244.2409201240448,1264.4787526178409,122.43058997628339,2.1892500686789997,1.8029558380877997,2.5523934236790002,1.8615168426345,2.3333234098345,2.2822725259345003,1.9736954027790001,2.170981020354,2.128567884892875
71,1241.6764693301634,1244.2409201240448,120.56092130946327,2.2773575679922096,2.004926279706922,2.8568694894422104,2.007901674208155,2.529990175736155,2.506949800675155,2.06395844875121,2.31427121015046,2.354782206043946
72,1241.4687880251015,1241.6764693301634,120.097982568845,2.2773575679922096,2.004926279706922,2.8568694894422104,2.007901674208155,2.529990175736155,2.506949800675155,2.06395844875121,2.31427121015046,2.354782206043946
74,1253.8428637993372,1241.4687880251015,119.17743114097294,2.2773575679922096,2.004926279706922,2.8568694894422104,2.007901674208155,2.529990175736155,2.506949800675155,2.06395844875121,2.31427121015046,2.354782206043946
75,1235.3641692162025,1241.4687880251015,118.71980482820693,2.2773575679922096,2.004926279706922,2.8568694894422104,2.007901674208155,2.529990175736155,2.506949800675155,2.06395844875121,2.31427121015046,2.354782206043946
76,1247.1868016421802,1235.3641692162025,118.26393574279624,2.2773575679922096,2.004926279706922,2.8568694894422104,2.007901674208155,2.529990175736155,2.506949800675155,2.06395844875121,2.31427121015046,2.354782206043946
77,1236.8083692956504,1235.3641692162025,117.80981713720931,2.2773575679922096,2.004926279706922,2.8568694894422104,2.007901674208155,2.529990175736155,2.506949800675155,2.06395844875121,2.31427121015046,2.354782206043946
87,1229.5078062159043,1235.3641692162025,113.36344141273267,2.5245839923122873,2.1498770169098527,2.8783007945477883,2.087822657466073,2.6696902739787935,2.5868803026684035,2.308318864263698,2.4111284980489556,2.49956771731684
88,1213.1688423139592,1229.5078062159043,112.9281400876453,2.5245839923122873,2.1498770169098527,2.8783007945477883,2.087822657466073,2.6696902739787935,2.5868803026684035,2.308318864263698,2.4111284980489556,2.49956771731684
89,1183.053304954494,1213.1688423139592,112.49451026477472,2.5245839923122873,2.1498770169098527,2.8783007945477883,2.087822657466073,2.6696902739787935,2.5868803026684035,2.308318864263698,2.4111284980489556,2.49956771731684
90,1204.3456379950992,1183.053304954494,112.0625455257631,2.6643381523891643,2.4583782467407542,2.8495177866023105,2.0669444308914127,2.9729933712390055,2.5610114996417193,2.450235675621061,2.387017213068466,2.6725720401436717
95,1231.6607068484245,1183.053304954494,109.92747516597447,2.6643381523891643,2.4583782467407542,2.8495177866023105,2.0669444308914127,2.9729933712390055,2.5610114996417193,2.450235675621061,2.387017213068466,2.6725720401436717
96,1224.0727060983372,1183.053304954494,109.50536751815669,2.6643381523891643,2.4583782467407542,2.8495177866023105,2.0669444308914127,2.9729933712390055,2.5610114996417193,2.450235675621061,2.387017213068466,2.6725720401436717
97,1206.7977494189468,1183.053304954494,109.08488071049808,2.6643381523891643,2.4583782467407542,2.8495177866023105,2.0669444308914127,2.9729933712390055,2.5610114996417193,2.450235675621061,2.387017213068466,2.6725720401436717
102,1197.671128634931,1183.053304954494,107.00654227535593,2.6876947708652725,2.5337944642733468,2.891022608736287,2.0669444308914127,3.009930104193282,2.6104013846453022,2.49573331886485,2.4431470409377813,2.705846319742235
106,1184.0046872926357,1183.053304954494,105.37241816245448,2.6876947708652725,2.5337944642733468,2.891022608736287,2.0669444308914127,3.009930104193282,2.6104013846453022,2.49573331886485,2.4431470409377813,2.705846319742235
111,1181.0556439724248,1183.053304954494,103.36481137731155,2.66081782315662,2.5751231862972803,2.928779049315591,2.0462749865824987,3.019830803151349,2.6842973707988493,2.4707759856762017,2.468715570528403,2.712121189878146
117,1172.7941059215614,1181.0556439724248,101.00610873340564,2.66081782315662,2.5751231862972803,2.928779049315591,2.0462749865824987,3.019830803151349,2.6842973707988493,2.4707759856762017,2.468715570528403,2.712121189878146
118,1177.788986134243,1172.7941059215614,100.61825800811324,2.66081782315662,2.5751231862972803,2.928779049315591,2.0462749865824987,3.019830803151349,2.6842973707988493,2.4707759856762017,2.468715570528403,2.712121189878146
120,1173.872496290225,1172.7941059215614,99.84701873249702,2.7992096449250536,2.5493719544343074,2.9369912588224354,2.1908122367166736,2.9896324951198356,2.7674543970908605,2.5420682258194396,2.554028414823119,2.753571406550793
121,1193.7239871702884,1172.7941059215614,99.46361876669995,2.7992096449250536,2.5493719544343074,2.9369912588224354,2.1908122367166736,2.9896324951198356,2.7674543970908605,2.5420682258194396,2.554028414823119,2.753571406550793
122,1188.3190688230009,1172.7941059215614,99.08169100844238,2.7992096449250536,2.5493719544343074,2.9369912588224354,2.1908122367166736,2.9896324951198356,2.7674543970908605,2.5420682258194396,2.554028414823119,2.753571406550793
123,1178.477696286325,1172.7941059215614,98.70122980463292,2.7992096449250536,2.5493719544343074,2.9369912588224354,2.1908122367166736,2.9896324951198356,2.7674543970908605,2.5420682258194396,2.554028414823119,2.753571406550793
125,1174.4491133575584,1172.7941059215614,97.94468455644527,2.7992096449250536,2.5493719544343074,2.9369912588224354,2.1908122367166736,2.9896324951198356,2.7674543970908605,2.5420682258194396,2.554028414823119,2.753571406550793
127,1154.597622477495,1172.7941059215614,97.19393823005107,2.7992096449250536,2.5493719544343074,2.9369912588224354,2.1908122367166736,2.9896324951198356,2.7674543970908605,2.5420682258194396,2.554028414823119,2.753571406550793
129,1177.538538221587,1154.597622477495,96.44894637669589,2.7992096449250536,2.5493719544343074,2.9369912588224354,2.1908122367166736,2.9896324951198356,2.7674543970908605,2.5420682258194396,2.554028414823119,2.753571406550793
130,1154.7226377717213,1154.597622477495,96.07859458040382,2.971217548475803,2.6888782348899642,3.0176213462342107,2.3439041143495065,3.2897361701686374,2.827279853119952,2.666647543561245,2.678488130674888,2.862035692485285
132,1157.7893906514905,1154.597622477495,95.34215183975886,2.971217548475803,2.6888782348899642,3.0176213462342107,2.3439041143495065,3.2897361701686374,2.827279853119952,2.666647543561245,2.678488130674888,2.862035692485285
134,1150.6861502598472,1154.597622477495,94.61135393512151,2.971217548475803,2.6888782348899642,3.0176213462342107,2.3439041143495065,3.2897361701686374,2.827279853119952,2.666647543561245,2.678488130674888,2.862035692485285
152,1149.9476694186487,1150.6861502598472,88.28115952348257,2.941505372991045,2.734369558015654,3.0070706814441497,2.378935422473951,3.4486704203822813,2.7710169840428645,2.6135812574443764,2.800086216874458,2.8262954679191137
160,1165.7530492982678,1149.9476694186487,85.60541961503186,3.0770903192611345,2.7070258624354975,2.9769999746297082,2.3551460682492116,3.4691837161784584,2.7433068142024357,2.5874454448699327,2.7720853547057134,2.853032513239923
163,1166.220504140158,1149.9476694186487,84.62305936827428,3.0770903192611345,2.7070258624354975,2.9769999746297082,2.3551460682492116,3.4691837161784584,2.7433068142024357,2.5874454448699327,2.7720853547057134,2.853032513239923
