Group 6
143
2401,00
75

4072,202,409
90.7639320225002193.0,112.16552506059644,122.16552506059644

412151,3,84,150,351,350,203,284,412
24.5968757625671531.0,60.0,62.236067977499786,77.0,85.23606797749979,95.39834563766817,106.22677276241436,114.34987838803202,119.95542966349602

408190,12,61,261,212,390,410
55.91424140294224560.15688209006153,77.0,83.23606797749979,99.67004910955639,104.83232676972477,115.15688209006153,119.27998771567918

40743,7,207,243,412
87.9289321881345295.0,109.70820393249937,117.80722344609215,134.02676790338504,135.02676790338504

41011,70,1,163,363,211,270,201,407
17.2917960675006324.0,91.0,103.12310562561765,112.19417343748313,128.42571964921095,147.42571964921095,156.42571964921095,166.66178762671075,171.66178762671075

41315,131,215,331,409
40.76393202250021443.0,57.60232526704263,64.6733930789081,76.6733930789081,85.6733930789081

41058,258,413
96.90098048640722102.0,118.31370849898477,133.55991975022008

406137,20,54,124,254,220,337,324,411
24.92893218813452432.0,73.0,80.82842712474618,95.23155136217903,110.63467559961188,118.63467559961188,124.04888916198499,134.87731628673117,141.48286756219517

41124,23,223,224,412
37.1715728752538140.0,53.099019513592786,67.18206548718736,72.34434314735574,81.34434314735574

411148,31,348,231,413
32.8768943743823437.0,57.11724276862369,65.27952042879207,68.10794755353825,78.58008350853783

412110,118,17,318,195,133,310,395,217,333,413
21.7639320225002124.0,39.0,76.0,80.41421356237309,89.41421356237309,100.49697609267132,111.4969760926713,126.90010033010415,141.90010033010415,147.37223628510372,150.60830426260353

412128,4,34,328,204,164,234,364,411
63.169048105154769.0,75.41421356237309,81.24264068711929,95.31370849898477,99.31370849898477,108.91925977444875,121.08153743461713,123.31760541211692,131.3176054121169

407126,119,36,68,268,236,319,326,410
80.083.0,87.23606797749979,109.0,121.47213595499957,132.0879090608635,145.9367668626596,151.40890281765917,167.03904863039384,175.27511660789364

408154,354,407
45.169048105154751.0,56.3851648071345,67.50827043275216

413160,45,245,360,412
49.60110137013336452.429528494879555,64.0,84.1049731745428,93.42952849487956,99.42952849487956

412111,46,311,246,409
36.041.0,58.0,75.19803902718557,86.52259434752233,101.84714966785909

413112,48,312,248,406
42.047.0,95.0,106.8488578017961,115.45118306883873,128.6134607290071

41152,50,252,250,410
50.2917960675006357.0,63.16227766016838,79.34261754766733,84.75683111004042,97.8278989219059

41349,114,314,249,412
88.8768943743823593.0,104.09901951359278,113.3791294028733,124.45019721473878,129.57330284035643

40757,168,368,257,410
104.0106.0,113.0,126.04987562112089,143.12094343298637,154.44549875332314

41162,167,367,262,411
21.10050506338833331.0,40.0,46.60555127546399,55.60555127546399,67.605551275464

41055,67,185,385,255,267,411
45.88913768925911551.889137689259115,73.0,78.12310562561765,82.35917360311745,97.88913768925912,106.01224331487677,117.61779459034076

40669,74,274,269,411
40.9172374697017847.0,67.0,84.70469991071963,99.9158024616476,102.15187043914739

413166,71,271,366,409
61.5278640450004266.0,86.0,97.8309518948453,112.53915582734467,125.36758295209086

41073,38,273,238,407
73.2381746394026780.5182845286832,92.0,121.5182845286832,128.12383580414718,138.24694142976483

40666,266,411
25.61483519286549531.0,50.16552506059644,59.40159303809622

406171,371,75,13,86,56,286,275,256,213,411
42.3944487245360146.0,57.60555127546399,79.0,85.41421356237309,92.57649122254148,104.23334547203386,118.30441328389932,131.84841702921688,136.84841702921688,142.84841702921688,164.02875691671582

41114,81,281,214,410
59.060.0,74.0,86.19803902718557,92.80359030264955,100.03965828014934

4128,208,410
20.90098048640721426.0,44.6619037896906,53.6619037896906

410192,392,158,358,410
83.5857864376269185.0,101.06225774829855,112.29832572579834,118.38108825609656,121.61715623359635

41135,82,282,87,138,102,287,302,235,338,407
66.6944075571083271.16654351210789,101.0,108.0,117.0,130.38516480713452,141.59626735806248,148.80736990899047,158.93047553460812,170.16654351210792,177.16654351210792,181.58075707448103

41260,122,90,19,26,44,226,322,290,260,219,244,413
24.83772233983162228.0,57.0,65.23606797749979,81.0,94.09901951359278,102.0990195135928,109.48418432072728,123.95632027572687,128.37053383809996,135.37053383809996,140.37053383809996,144.53281149826833,155.53281149826833

411193,91,291,393,413
58.5857864376269160.0,68.0,78.21110255092798,91.91930648342735,100.52485775889134

40795,295,409
41.9172374697017848.0,60.295630140987,70.295630140987

409173,98,77,373,298,277,411
76.077.0,81.23606797749979,102.63728744435652,114.8733554218563,119.8733554218563,141.2751096728477,153.33736742114624

410179,103,379,303,412
103.0104.0,111.47213595499957,117.88634951737268,127.88634951737268,139.59455344987205

407104,174,186,386,304,144,374,344,410
44.76393202250021447.0,57.0,63.236067977499786,74.29832572579834,78.421431351416,91.52045086500878,102.93466442738188,108.09694208755026,109.51115564992335

409106,306,409
83.084.0,91.0,95.24264068711929

410107,21,221,307,407
42.043.0,78.0,88.09901951359278,95.34166020071207,107.44067971430485

410108,308,410
82.085.0,91.40312423743285,101.00544950447548

413109,51,251,309,412
96.71989011071948104.0,120.61577310586391,136.7712675272674,143.7712675272674,151.3768188027314

41164,200,264,400,406
37.90098048640721443.0,63.704699910719626,80.9158024616476,84.15187043914739,97.15187043914739

40918,53,116,253,92,292,191,316,218,391,408
88.5278640450004393.0,110.07106781186548,122.07106781186548,125.23334547203385,135.83567073907648,142.30780669407608,152.77994264907562,163.19415621144873,175.43022418894853,187.43022418894853,196.55332981456618

41194,113,170,5,294,205,370,313,406
70.072.0,83.3851648071345,89.50827043275217,106.87758730960515,114.53444155909753,118.94865512147061,120.94865512147061,130.5542063969346,143.8343162862151

41380,280,411
63.7198901107194871.0,84.05538513813741,97.11764288643596

412120,76,32,135,232,276,320,335,411
31.90098048640721437.0,57.295630140987,62.70984370336009,71.54079559820539,77.62355812850362,82.62355812850362,95.62355812850362,106.62355812850362,126.44021195489559

41189,162,289,79,279,362,413
38.6437088302533941.47213595499958,61.0,75.47213595499957,76.47213595499957,84.94427190999916,87.94427190999916,88.94427190999916

411125,115,22,315,222,325,412
35.90098048640721441.0,80.0,96.70820393249937,105.70820393249937,119.70820393249937,124.83130955811703,139.07395024523632

41037,147,237,347,408
56.5968757625671563.0,104.0,130.02775637731995,146.4308806147528,157.90301656975237

407155,97,129,355,329,297,408
74.9172374697017781.0,85.16227766016839,106.0,128.34166406412635,140.34166406412635,143.17009118887253,148.40615916637233

41288,130,288,105,330,305,407
33.1622776601683838.16227766016838,44.0,47.16227766016838,58.99070478491457,78.26952538101428,81.43180304118266,93.90393899618223

412132,127,332,327,409
88.7573593128807193.0,107.09901951359278,121.57115546859237,127.67017498218516,137.90624295968496

410177,153,134,353,334,377,411
46.76393202250021449.0,95.0,100.0,102.41421356237309,116.22046203723879,124.45653001473858,134.94336299524372

406187,387,411
55.5857864376269157.0,69.81665382639197,85.20181863352647

411101,136,336,301,411
28.3842268941360936.0,50.12310562561766,60.365746312736945,73.52802397290533,83.91318878003983

411165,184,65,365,384,265,412
40.0557280900008449.0,64.3851648071345,86.80157267213325,96.03764064963303,100.03764064963303,108.28028133675231,117.1087084614985

411152,352,410
53.5278640450004258.0,75.04987562112089,81.43504042825539

413197,183,397,383,411
59.8377223398316263.0,90.0,101.09901951359278,110.0990195135928,119.75587376308518

41378,142,47,278,140,340,247,342,412
22.78045554270711332.0,43.0,59.095023109728984,71.92345023447518,81.0,105.09502310972898,110.09502310972898,116.33766379684828,120.94321507231227

41316,216,30,230,409
65.614835192865571.0,81.16227766016839,94.28538328578604,110.94728707547665,117.36150063784974

410172,145,100,372,300,117,39,345,239,317,412
19.661903789690624.6619037896906,41.282403141503906,52.0,64.6619037896906,69.6619037896906,75.6619037896906,86.6619037896906,102.94201367897112,111.5475649544351,127.3123880146685,142.3123880146685

4069,146,346,209,411
66.067.0,71.23606797749979,97.48452470881638,115.11467052155102,122.11467052155102

411157,42,96,357,296,242,412
69.8377223398316173.0,83.0,96.0,116.20465053408526,127.20465053408526,135.20465053408526,144.44071851158506

408159,359,408
53.169048105154759.0,64.23606797749979,77.84161925296378

411161,40,361,240,408
48.7537887487646857.0,70.81024967590665,79.28238563090623,85.69659919327933,92.69659919327933

41093,10,143,29,210,293,229,343,408
60.062.0,73.23606797749979,84.89292222699217,101.5976221377118,115.65987988601034,129.74264241630857,134.98528310342783,149.08430261702063,153.08430261702063

408121,6,139,339,206,321,413
57.3768929954753560.20532012022154,82.0,87.3851648071345,111.1965531079764,122.02498023272258,137.20532012022153,149.20532012022153

410189,72,33,272,233,199,389,399,406
60.7471267166937366.57807861153903,82.0,104.0,117.81024967590665,124.41580095137064,137.578078611539,144.578078611539,152.64033635983756,164.05454992221067

408176,178,196,59,41,241,396,259,378,376,413
31.034.0,59.0,65.23606797749979,69.06449510224598,72.06449510224598,84.30713578936526,98.70889004035665,110.31444131582063,116.47671897598902,125.89093253836211,136.7193596631083

40785,180,175,375,28,380,228,285,410
79.081.0,96.0,104.16227766016839,119.16227766016837,127.32455532033676,132.56719600745603,144.39814790230133,157.49716741589413,167.91138097826723

412182,83,283,382,410
97.098.0,104.09901951359278,120.42357483392954,126.65964281142934,138.782748437047

412194,25,169,394,99,63,263,369,299,225,412
76.078.0,94.0,99.8309518948453,104.8309518948453,117.27125840375585,125.27125840375585,131.27125840375584,140.27125840375584,151.3423262156213,164.8144621706209,173.0505301481207

412188,149,156,27,356,388,227,349,407
54.8768943743823459.0,72.16227766016839,88.48683298050514,97.90104654287823,113.18115643215876,120.42379711927803,130.42379711927802,138.48605486757657,145.72212284507637

413123,323,411
89.5857864376269191.0,115.43908891458577,129.91122486958534

413181,141,198,341,381,398,406
76.8768943743823581.0,89.82842712474618,101.06449510224598,118.03505785072312,125.03505785072312,132.27112582822292,142.4334034883913
